date_inscription,age,genre,region,type_abonnement,depense_mensuelle,nb_commandes_mois_dernier,nb_retours,jours_depuis_derniere_commande,score_satisfaction,churn
2024-01-31,66,Femme,Maritime,Standard,28.28,1,1,162,4.6,1
2024-02-01,65,Femme,Centrale,Standard,32.22,2,1,54,5.5,0
2024-02-01,50,Homme,Plateaux,Premium,51.6,5,0,153,5.3,1
2024-02-02,18,Homme,Maritime,Premium,34.82,5,0,138,6.4,0
2024-02-02,33,Homme,Centrale,Premium,37.77,3,0,2,8.0,0
2024-02-02,55,Femme,Plateaux,Premium,47.49,2,0,147,7.0,1
2024-02-03,56,Femme,Centrale,Standard,24.32,4,1,140,4.9,0
2024-02-03,45,Femme,Centrale,Standard,30.17,1,0,14,4.7,0
2024-02-04,59,Homme,Plateaux,Premium,50.66,3,0,97,5.0,0
2024-02-04,33,Homme,Centrale,Standard,2.91,0,0,178,3.8,1
2024-02-04,21,Homme,Savanes,Premium,48.77,6,0,108,6.1,0
2024-02-05,51,Femme,Plateaux,Premium,52.01,4,0,50,6.9,0
2024-02-05,63,Femme,Maritime,Premium,38.85,3,0,52,5.4,0
2024-02-05,51,Femme,Kara,Standard,39.48,2,1,178,4.4,1
2024-02-06,58,Femme,Centrale,Premium,54.52,5,0,64,6.1,0
2024-02-07,23,Femme,Plateaux,Standard,40.12,5,0,38,6.2,0
2024-02-08,40,Femme,Maritime,VIP,52.22,4,0,157,8.7,0
2024-02-08,67,Femme,Maritime,Premium,41.39,3,0,99,6.4,0
2024-02-08,31,Femme,Maritime,Standard,46.51,3,0,170,5.6,0
2024-02-08,62,Homme,Maritime,Standard,28.12,2,0,93,8.1,0
2024-02-08,61,Homme,Maritime,Standard,22.36,1,1,162,5.0,0
2024-02-08,19,Femme,Maritime,Premium,43.49,4,0,161,3.9,0
2024-02-09,68,Femme,Savanes,Standard,19.19,1,0,123,6.5,0
2024-02-09,42,Femme,Centrale,Standard,51.1,5,0,24,6.1,0
2024-02-09,68,Homme,Maritime,Premium,49.14,5,1,48,5.4,1
2024-02-09,25,Femme,Maritime,Standard,24.73,1,0,106,7.0,0
2024-02-09,53,Homme,Maritime,Standard,29.84,4,1,73,5.7,0
2024-02-10,25,Femme,Maritime,Standard,33.18,3,0,79,5.3,0
2024-02-10,30,Homme,Maritime,Standard,38.93,3,1,135,3.6,0
2024-02-10,26,Homme,Centrale,Premium,70.6,9,0,144,4.7,0
2024-02-10,28,Homme,Plateaux,Standard,27.05,2,0,163,2.9,1
2024-02-10,69,Homme,Plateaux,Standard,44.1,3,2,174,1.7,1
2024-02-10,42,Homme,Kara,Standard,48.74,5,0,65,6.7,0
2024-02-10,65,Homme,Centrale,Premium,43.64,2,0,23,5.1,0
2024-02-11,44,Femme,Kara,Standard,4.99,2,0,56,7.1,0
2024-02-11,50,Homme,Maritime,Standard,13.68,2,0,22,5.8,0
2024-02-11,58,Homme,Maritime,Standard,18.89,1,1,120,3.7,0
2024-02-12,66,Femme,Kara,Standard,23.52,2,1,7,7.1,0
2024-02-13,22,Femme,Plateaux,Standard,42.24,3,0,176,7.8,0
2024-02-13,38,Femme,Maritime,Standard,2.0,0,0,19,6.7,0
2024-02-14,69,Homme,Maritime,Premium,51.16,5,0,111,7.3,0
2024-02-14,58,Homme,Maritime,Standard,14.93,2,0,112,6.5,1
2024-02-15,35,Femme,Maritime,VIP,46.69,2,0,77,4.1,0
2024-02-17,29,Femme,Plateaux,VIP,58.87,5,0,62,6.3,0
2024-02-17,32,Homme,Maritime,Standard,7.53,0,0,174,5.5,1
2024-02-17,31,Femme,Maritime,Standard,44.27,2,0,70,6.2,0
2024-02-17,55,Homme,Plateaux,Standard,39.32,4,0,102,6.4,0
2024-02-17,31,Homme,Centrale,Standard,41.39,4,1,100,4.1,0
2024-02-18,22,Femme,Maritime,Standard,52.32,6,1,109,5.1,0
2024-02-18,42,Femme,Centrale,Premium,26.09,2,0,11,7.1,0
2024-02-18,21,Femme,Maritime,Premium,62.32,4,0,65,4.0,0
2024-02-19,51,Femme,Maritime,Premium,38.7,2,0,91,6.0,0
2024-02-20,28,Homme,Centrale,VIP,61.59,6,0,129,4.9,0
2024-02-20,58,Femme,Plateaux,Standard,36.78,3,0,23,4.6,0
2024-02-21,66,Homme,Maritime,Premium,53.59,7,0,121,5.7,0
2024-02-21,45,Homme,Maritime,Standard,50.37,4,0,16,6.7,0
2024-02-22,22,Femme,Maritime,Standard,48.42,5,1,150,4.5,0
2024-02-22,58,Femme,Kara,Standard,10.52,1,0,1,7.5,0
2024-02-22,60,Homme,Plateaux,Premium,41.78,3,0,158,5.9,0
2024-02-22,64,Homme,Maritime,Standard,9.54,1,0,72,6.3,0
2024-02-22,60,Femme,Plateaux,Standard,7.59,2,0,63,5.9,0
2024-02-22,33,Femme,Centrale,Premium,51.32,4,1,163,6.0,1
2024-02-23,42,Homme,Maritime,Premium,36.5,3,0,162,7.0,0
2024-02-24,45,Homme,Maritime,VIP,65.14,4,1,26,6.5,0
2024-02-24,50,Homme,Maritime,Standard,19.69,2,1,65,6.3,0
2024-02-24,21,Femme,Centrale,VIP,69.38,4,0,160,5.0,0
2024-02-25,39,Homme,Plateaux,Standard,17.64,2,0,115,3.7,0
2024-02-26,51,Homme,Savanes,Standard,37.88,2,0,89,5.3,0
2024-02-26,59,Homme,Centrale,Premium,38.9,3,1,113,5.8,0
2024-02-26,58,Homme,Kara,Premium,52.57,4,0,166,4.3,0
2024-02-27,66,Femme,Maritime,Standard,43.52,4,1,114,3.3,1
2024-02-27,44,Femme,Kara,VIP,73.01,7,0,139,3.7,0
2024-02-28,68,Femme,Maritime,Standard,29.18,4,0,110,5.3,0
2024-02-29,22,Femme,Maritime,Standard,42.48,5,1,34,5.3,0
2024-02-29,60,Homme,Plateaux,Standard,15.47,3,0,66,7.2,0
2024-02-29,47,Homme,Savanes,Standard,38.99,2,0,120,5.7,0
2024-03-01,24,Homme,Plateaux,Premium,43.97,4,0,149,5.1,0
2024-03-02,18,Homme,Centrale,Standard,64.21,5,1,110,3.5,0
2024-03-02,23,Femme,Plateaux,Standard,2.0,0,1,53,6.5,0
2024-03-02,30,Homme,Maritime,Standard,25.83,2,1,127,5.9,1
2024-03-02,52,Homme,Plateaux,Standard,28.72,1,0,154,4.2,0
2024-03-03,49,Homme,Maritime,Standard,15.02,1,1,115,4.1,1
2024-03-04,69,Homme,Maritime,Standard,19.6,1,0,155,4.5,0
2024-03-04,55,Homme,Maritime,Premium,30.99,1,0,151,4.8,0
2024-03-04,62,Femme,Maritime,Standard,30.11,2,1,130,5.5,1
2024-03-04,51,Homme,Kara,Standard,27.86,3,0,165,5.9,0
2024-03-05,48,Homme,Maritime,Standard,27.59,0,0,69,6.5,0
2024-03-05,60,Femme,Centrale,Standard,40.27,4,0,165,7.9,0
2024-03-05,49,Homme,Centrale,Premium,47.8,5,0,97,6.1,0
2024-03-05,24,Homme,Savanes,Premium,62.7,6,2,66,5.4,0
2024-03-06,38,Homme,Kara,Premium,25.69,2,0,95,4.5,0
2024-03-06,50,Femme,Maritime,Premium,46.91,3,1,34,4.7,0
2024-03-06,39,Homme,Maritime,VIP,62.13,5,0,30,7.3,0
2024-03-06,55,Femme,Maritime,Standard,35.88,4,0,94,6.8,0
2024-03-07,59,Homme,Plateaux,Premium,31.44,2,0,60,5.4,1
2024-03-07,48,Femme,Savanes,Premium,41.93,4,0,100,7.6,0
2024-03-07,68,Femme,Maritime,Standard,10.37,1,0,82,4.4,0
2024-03-08,39,Femme,Maritime,Standard,38.52,4,1,110,3.7,0
2024-03-09,54,Femme,Maritime,Standard,34.64,1,1,125,4.6,1
2024-03-09,47,Homme,Savanes,Standard,44.41,3,0,144,4.4,0
2024-03-09,69,Homme,Kara,Standard,49.3,3,1,102,4.6,0
2024-03-10,43,Femme,Maritime,Standard,36.08,3,0,123,5.5,0
2024-03-10,58,Femme,Kara,Premium,34.77,3,0,172,5.4,0
2024-03-10,44,Homme,Maritime,Standard,26.6,2,0,14,5.1,0
2024-03-11,61,Femme,Savanes,VIP,63.29,4,0,131,6.0,0
2024-03-11,53,Femme,Maritime,Standard,17.14,0,0,155,3.9,0
2024-03-12,38,Homme,Maritime,Standard,17.26,1,1,2,7.0,0
2024-03-12,18,Femme,Maritime,Premium,78.68,7,0,25,8.4,0
2024-03-12,65,Homme,Maritime,Standard,24.58,1,0,100,4.5,1
2024-03-12,29,Homme,Maritime,Standard,26.93,2,0,64,4.4,0
2024-03-13,29,Homme,Maritime,Standard,39.76,3,0,54,6.6,0
2024-03-13,26,Homme,Plateaux,Standard,34.48,4,1,67,6.3,0
2024-03-14,22,Homme,Maritime,VIP,71.65,7,0,107,6.1,0
2024-03-14,57,Femme,Maritime,Standard,29.89,3,0,144,6.9,0
2024-03-15,30,Homme,Plateaux,Premium,38.89,1,1,27,5.9,0
2024-03-15,51,Homme,Plateaux,Premium,33.71,1,0,12,8.1,0
2024-03-16,49,Homme,Centrale,Standard,2.0,1,0,161,5.8,1
2024-03-16,62,Femme,Centrale,Standard,9.54,3,0,124,5.3,0
2024-03-16,25,Homme,Maritime,Standard,37.25,4,0,125,7.8,0
2024-03-16,33,Femme,Centrale,Standard,24.99,0,0,175,4.3,1
2024-03-16,46,Femme,Kara,Standard,36.83,2,0,176,6.0,1
2024-03-17,65,Homme,Centrale,Standard,13.41,1,1,107,6.4,1
2024-03-18,36,Femme,Maritime,Premium,41.93,4,1,54,5.1,0
2024-03-18,36,Homme,Plateaux,Premium,26.77,2,0,64,5.3,0
2024-03-19,29,Femme,Centrale,Standard,18.09,0,0,100,6.4,0
2024-03-19,29,Femme,Centrale,VIP,74.5,7,0,156,7.0,0
2024-03-19,32,Femme,Plateaux,Standard,31.42,2,0,35,6.8,0
2024-03-20,46,Femme,Savanes,Premium,43.3,5,0,111,8.2,0
2024-03-21,24,Homme,Maritime,Premium,41.85,3,0,179,4.6,1
2024-03-21,42,Homme,Savanes,Premium,34.96,4,0,47,6.4,0
2024-03-22,69,Homme,Plateaux,Premium,42.23,4,0,178,4.0,1
2024-03-22,45,Homme,Centrale,Premium,53.24,2,0,102,4.7,0
2024-03-23,37,Femme,Plateaux,Standard,23.7,2,0,70,4.3,0
2024-03-23,24,Homme,Savanes,VIP,88.6,6,0,113,6.3,0
2024-03-24,35,Homme,Centrale,Premium,51.52,5,0,103,6.3,0
2024-03-24,62,Femme,Centrale,Premium,37.3,4,0,36,5.3,0
2024-03-24,66,Femme,Savanes,Standard,35.2,1,0,85,8.1,0
2024-03-24,54,Femme,Plateaux,Standard,6.88,0,0,82,6.3,0
2024-03-24,53,Homme,Kara,Premium,47.09,5,0,142,5.5,0
2024-03-25,62,Femme,Maritime,Standard,25.04,2,0,172,4.2,1
2024-03-25,28,Femme,Maritime,Standard,26.74,2,0,71,6.1,0
2024-03-25,59,Homme,Maritime,Standard,38.92,3,1,46,5.1,0
2024-03-26,26,Homme,Kara,VIP,61.42,5,0,14,6.9,0
2024-03-26,42,Homme,Maritime,Standard,52.62,3,0,15,8.3,0
2024-03-26,56,Femme,Maritime,Standard,40.72,4,0,54,4.5,0
2024-03-27,55,Femme,Centrale,Standard,2.0,0,0,161,5.8,0
2024-03-28,61,Femme,Maritime,Premium,36.47,3,0,39,5.5,1
2024-03-28,31,Femme,Maritime,VIP,84.17,7,0,175,3.6,0
2024-03-28,41,Femme,Maritime,Premium,71.64,6,0,174,3.6,0
2024-03-28,46,Homme,Centrale,Standard,24.75,3,0,111,7.3,0
2024-03-29,46,Homme,Maritime,Premium,71.86,7,0,138,4.1,1
2024-03-29,27,Homme,Centrale,Premium,53.13,5,0,164,5.3,0
2024-03-29,66,Femme,Kara,Standard,2.0,0,2,67,6.1,0
2024-03-29,43,Homme,Centrale,Premium,55.72,7,0,110,5.7,0
2024-03-30,22,Femme,Maritime,VIP,75.26,6,0,64,6.0,0
2024-03-31,50,Homme,Centrale,Standard,7.06,2,3,30,5.8,0
2024-03-31,67,Homme,Centrale,Standard,9.24,0,1,108,6.9,0
2024-04-01,50,Homme,Maritime,Standard,32.31,2,0,98,5.8,1
2024-04-02,19,Homme,Savanes,Standard,34.48,4,0,163,6.5,1
2024-04-02,64,Homme,Maritime,Standard,44.04,5,0,157,6.5,0
2024-04-03,67,Homme,Maritime,Premium,70.1,6,1,0,8.4,0
2024-04-03,68,Femme,Savanes,Standard,8.31,3,0,2,7.4,0
2024-04-03,54,Homme,Maritime,Standard,44.42,1,0,139,8.0,0
2024-04-04,68,Femme,Plateaux,Standard,56.34,5,0,107,6.9,0
2024-04-04,50,Femme,Savanes,VIP,50.2,4,1,109,4.0,0
2024-04-04,24,Femme,Kara,VIP,61.11,4,0,67,7.6,0
2024-04-05,66,Homme,Centrale,Standard,36.39,4,0,93,7.7,0
2024-04-05,39,Homme,Maritime,Premium,32.89,2,1,42,8.1,0
2024-04-06,46,Femme,Maritime,Standard,35.17,4,0,134,6.1,0
2024-04-06,41,Homme,Centrale,Premium,36.21,4,0,143,7.4,0
2024-04-07,27,Homme,Plateaux,Standard,41.19,3,0,171,5.6,0
2024-04-07,66,Homme,Savanes,Premium,21.58,3,0,33,8.6,0
2024-04-07,32,Femme,Plateaux,Premium,39.12,3,0,175,4.9,1
2024-04-08,46,Homme,Maritime,Standard,32.68,2,0,62,7.1,0
2024-04-08,50,Homme,Plateaux,Standard,52.08,4,1,151,4.0,0
2024-04-08,34,Homme,Savanes,VIP,64.93,3,0,0,6.8,0
2024-04-08,24,Homme,Plateaux,Premium,47.45,5,0,6,9.5,0
2024-04-08,23,Femme,Plateaux,Premium,36.02,2,0,150,5.6,0
2024-04-08,43,Homme,Savanes,Standard,13.26,3,2,155,3.9,1
2024-04-08,44,Homme,Kara,Premium,53.32,4,1,140,6.7,0
2024-04-08,40,Homme,Maritime,Standard,32.51,2,0,45,4.8,0
2024-04-09,62,Homme,Maritime,Standard,3.14,0,0,108,5.1,0
2024-04-09,57,Femme,Maritime,Premium,30.31,3,0,156,5.8,0
2024-04-09,37,Femme,Plateaux,Standard,42.81,2,0,59,6.4,0
2024-04-09,57,Homme,Centrale,Standard,40.35,3,1,116,3.8,0
2024-04-10,62,Homme,Maritime,Standard,58.25,4,0,98,5.9,0
2024-04-10,47,Homme,Maritime,Standard,15.69,1,1,169,4.2,1
2024-04-10,66,Femme,Kara,VIP,97.72,10,0,67,7.1,0
2024-04-10,65,Femme,Plateaux,Standard,24.07,0,0,150,3.6,1
2024-04-10,45,Femme,Maritime,Standard,40.6,2,0,75,5.6,1
2024-04-11,32,Femme,Maritime,Standard,41.22,4,0,176,4.5,1
2024-04-11,52,Homme,Centrale,Standard,37.87,2,0,85,6.2,0
2024-04-12,54,Homme,Centrale,Standard,54.76,5,0,170,5.1,0
2024-04-14,37,Homme,Kara,Standard,30.22,3,0,68,5.9,0
2024-04-14,38,Femme,Plateaux,Standard,37.39,2,0,92,5.2,0
2024-04-15,42,Homme,Maritime,Premium,44.74,3,0,153,7.6,0
2024-04-15,55,Femme,Plateaux,Premium,31.96,1,0,126,2.9,1
2024-04-16,36,Homme,Maritime,Premium,59.22,5,0,41,5.6,0
2024-04-18,40,Femme,Maritime,Standard,32.0,4,0,168,5.6,0
2024-04-18,59,Femme,Savanes,Standard,27.91,3,1,10,5.4,0
2024-04-18,60,Homme,Maritime,Standard,37.07,2,0,4,6.7,0
2024-04-19,23,Homme,Maritime,Standard,33.35,4,0,79,5.9,0
2024-04-19,68,Femme,Maritime,Standard,2.0,2,0,54,6.8,1
2024-04-19,30,Homme,Kara,VIP,55.15,4,1,100,6.0,0
2024-04-19,54,Homme,Maritime,Standard,15.35,0,0,97,6.2,0
2024-04-20,33,Femme,Centrale,Standard,34.56,3,1,154,5.0,1
2024-04-20,52,Homme,Savanes,Premium,28.76,2,0,57,5.7,0
2024-04-20,30,Homme,Maritime,Standard,22.83,1,0,41,5.6,0
2024-04-20,23,Femme,Plateaux,Standard,14.44,0,0,30,7.8,0
2024-04-20,22,Femme,Maritime,Standard,31.36,3,0,172,5.0,0
2024-04-21,63,Femme,Maritime,Standard,2.0,3,0,141,5.1,1
2024-04-21,52,Homme,Maritime,Standard,30.53,3,0,61,9.1,0
2024-04-21,51,Homme,Maritime,Standard,15.37,0,0,123,5.0,0
2024-04-21,41,Femme,Centrale,Standard,33.76,4,0,17,7.8,0
2024-04-21,57,Femme,Maritime,Standard,57.35,3,0,71,5.8,0
2024-04-22,38,Homme,Maritime,Premium,24.32,3,0,103,4.1,1
2024-04-22,48,Femme,Maritime,Standard,41.5,5,0,130,4.4,0
2024-04-22,67,Homme,Kara,Standard,43.59,3,1,82,7.1,0
2024-04-22,58,Femme,Maritime,Standard,35.61,3,1,105,6.2,1
2024-04-24,28,Femme,Centrale,Premium,51.06,5,0,92,4.7,0
2024-04-24,54,Homme,Centrale,Standard,43.89,4,0,178,6.2,0
2024-04-24,21,Homme,Plateaux,Standard,50.06,2,1,72,5.1,1
2024-04-25,41,Femme,Savanes,VIP,66.05,5,0,59,8.2,0
2024-04-25,42,Femme,Kara,Standard,26.69,2,0,130,5.9,0
2024-04-26,18,Homme,Maritime,Standard,16.35,0,0,1,8.0,0
2024-04-26,35,Femme,Plateaux,Standard,47.89,5,0,178,4.4,0
2024-04-27,33,Homme,Maritime,Premium,60.59,5,0,141,6.5,0
2024-04-27,23,Femme,Maritime,Standard,36.38,0,1,133,4.7,0
2024-04-28,43,Homme,Maritime,Standard,23.29,0,0,93,5.8,0
2024-04-28,64,Homme,Maritime,Standard,8.09,0,0,157,6.3,0
2024-04-28,60,Homme,Maritime,VIP,54.82,7,1,126,4.6,1
2024-04-29,22,Femme,Savanes,Standard,23.42,2,1,108,4.2,1
2024-04-29,49,Femme,Maritime,Standard,33.08,2,0,131,2.6,0
2024-04-29,30,Homme,Savanes,VIP,60.06,4,0,11,7.0,0
2024-04-29,30,Femme,Savanes,Standard,26.2,3,0,152,4.6,1
2024-04-30,61,Femme,Centrale,Premium,42.9,2,0,164,4.9,1
2024-04-30,25,Femme,Centrale,Standard,51.62,6,1,11,6.7,0
2024-04-30,24,Femme,Centrale,Standard,48.39,3,0,111,6.0,0
2024-05-01,32,Femme,Savanes,Standard,21.63,2,0,46,5.9,0
2024-05-02,67,Femme,Maritime,Standard,50.74,4,1,92,5.6,0
2024-05-02,26,Homme,Maritime,Standard,40.68,2,1,100,5.3,0
2024-05-03,55,Homme,Centrale,Standard,7.21,0,0,32,8.3,0
2024-05-03,24,Femme,Maritime,Premium,29.61,3,0,54,7.8,0
2024-05-04,34,Homme,Maritime,VIP,78.42,6,0,18,6.4,0
2024-05-04,49,Femme,Centrale,Standard,28.67,2,2,88,6.4,0
2024-05-04,25,Homme,Savanes,VIP,57.88,6,0,65,7.6,0
2024-05-04,30,Femme,Maritime,Standard,42.6,2,1,142,4.4,0
2024-05-04,41,Homme,Centrale,Premium,55.14,4,0,142,5.7,0
2024-05-05,31,Femme,Maritime,Standard,10.57,2,1,114,6.9,1
2024-05-05,42,Femme,Maritime,Standard,49.68,5,0,166,4.7,0
2024-05-05,21,Femme,Savanes,Standard,79.41,6,0,177,4.4,0
2024-05-06,53,Homme,Plateaux,Standard,18.91,3,0,131,7.0,0
2024-05-07,38,Homme,Kara,Standard,48.71,3,1,36,4.2,0
2024-05-07,37,Homme,Maritime,Premium,34.96,2,0,149,5.9,0
2024-05-07,39,Femme,Maritime,VIP,81.94,7,0,91,4.9,0
2024-05-07,38,Homme,Kara,Standard,14.72,2,0,75,5.2,1
2024-05-09,59,Homme,Maritime,Premium,58.14,7,0,95,7.5,0
2024-05-09,43,Homme,Maritime,Standard,36.3,1,0,151,5.1,1
2024-05-09,57,Homme,Savanes,Standard,41.4,2,0,97,6.9,0
2024-05-09,27,Femme,Maritime,Standard,23.8,3,0,65,7.9,0
2024-05-09,65,Femme,Plateaux,Premium,65.41,4,0,72,5.7,0
2024-05-10,26,Femme,Maritime,Premium,61.46,6,0,36,7.6,0
2024-05-10,21,Homme,Kara,Premium,49.88,5,0,27,8.3,0
2024-05-11,24,Femme,Kara,Standard,14.03,0,0,60,5.6,0
2024-05-11,36,Homme,Maritime,Premium,44.01,4,0,67,7.2,0
2024-05-12,30,Homme,Maritime,VIP,78.34,6,0,85,5.7,0
2024-05-12,24,Homme,Maritime,Standard,24.76,3,0,114,4.3,0
2024-05-13,62,Homme,Maritime,Premium,44.55,3,0,99,4.9,0
2024-05-13,36,Femme,Maritime,Standard,47.5,3,0,99,6.4,0
2024-05-13,38,Femme,Maritime,Standard,28.11,2,0,33,5.9,0
2024-05-13,51,Homme,Centrale,Standard,29.89,3,0,5,6.3,0
2024-05-14,36,Homme,Maritime,Premium,52.32,4,0,5,6.5,0
2024-05-14,28,Femme,Plateaux,Premium,48.59,5,0,43,5.6,0
2024-05-14,41,Homme,Centrale,Premium,72.07,7,0,109,6.1,0
2024-05-15,19,Femme,Maritime,Premium,60.74,5,0,37,5.6,0
2024-05-15,23,Femme,Centrale,Premium,38.64,2,1,159,7.8,1
2024-05-15,21,Homme,Maritime,Premium,21.83,3,1,147,6.4,0
2024-05-16,54,Homme,Kara,VIP,90.36,6,0,35,6.0,0
2024-05-16,39,Homme,Savanes,Standard,50.76,4,0,73,6.2,0
2024-05-16,34,Femme,Centrale,Standard,9.26,0,0,133,5.1,0
2024-05-18,69,Homme,Plateaux,VIP,68.03,5,0,102,5.2,0
2024-05-18,37,Homme,Maritime,Standard,43.85,2,0,0,7.0,0
2024-05-19,55,Femme,Maritime,Premium,23.33,0,0,52,6.1,0
2024-05-19,56,Femme,Centrale,Premium,19.72,2,1,20,6.8,0
2024-05-20,21,Homme,Plateaux,Standard,15.2,2,0,144,3.5,1
2024-05-21,57,Femme,Maritime,Standard,43.6,5,1,145,5.0,0
2024-05-22,45,Femme,Plateaux,Premium,26.08,0,1,135,3.8,0
2024-05-23,51,Femme,Maritime,Premium,23.18,3,0,45,6.7,0
2024-05-23,30,Homme,Centrale,Standard,16.64,0,0,92,6.1,0
2024-05-24,25,Femme,Maritime,Premium,50.99,3,0,82,4.6,0
2024-05-24,19,Femme,Maritime,Standard,12.93,2,0,22,6.8,0
2024-05-24,37,Homme,Savanes,Standard,26.64,4,0,102,6.0,0
2024-05-24,56,Homme,Maritime,Premium,37.29,2,0,27,7.4,0
2024-05-25,49,Homme,Savanes,Standard,19.68,3,1,108,7.3,0
2024-05-25,52,Femme,Plateaux,Standard,21.88,4,0,103,5.9,0
2024-05-25,38,Femme,Maritime,Premium,37.6,2,1,88,5.9,0
2024-05-25,35,Homme,Centrale,Standard,27.29,2,0,120,7.0,0
2024-05-26,24,Homme,Kara,Premium,52.28,5,0,100,4.7,0
2024-05-26,52,Femme,Maritime,Standard,40.28,2,0,112,4.9,0
2024-05-26,56,Femme,Kara,Standard,46.31,3,0,136,3.6,0
2024-05-27,21,Femme,Plateaux,Standard,31.72,3,0,154,6.8,1
2024-05-27,30,Femme,Maritime,VIP,64.39,5,0,44,6.7,0
2024-05-28,27,Homme,Kara,Standard,52.48,4,1,153,4.5,0
2024-05-28,19,Femme,Kara,Standard,44.96,3,1,67,3.9,0
2024-05-29,24,Femme,Plateaux,Standard,29.94,3,1,153,3.5,0
2024-05-29,32,Homme,Savanes,Premium,34.11,1,0,31,6.5,0
2024-05-30,45,Femme,Maritime,Standard,29.81,4,0,174,4.5,0
2024-05-30,38,Homme,Plateaux,Standard,18.2,3,1,24,6.6,0
2024-05-31,50,Femme,Maritime,Standard,30.7,2,0,79,5.4,0
2024-06-01,33,Femme,Kara,VIP,76.94,8,0,84,6.6,0
2024-06-01,27,Femme,Plateaux,Standard,27.07,2,0,140,5.0,0
2024-06-01,62,Femme,Centrale,Premium,30.71,1,1,77,7.1,0
2024-06-02,28,Homme,Maritime,Standard,7.52,1,0,43,6.8,0
2024-06-02,47,Femme,Centrale,Standard,28.41,3,0,124,3.5,1
2024-06-02,50,Femme,Savanes,Standard,44.7,3,0,179,3.6,0
2024-06-03,23,Homme,Centrale,Premium,37.18,3,1,161,4.4,1
2024-06-03,35,Femme,Plateaux,Standard,17.34,3,0,96,4.8,1
2024-06-04,66,Homme,Maritime,Premium,26.88,2,1,13,6.3,0
2024-06-04,29,Femme,Maritime,Premium,37.6,3,1,6,6.7,0
2024-06-06,32,Femme,Kara,Premium,70.12,6,0,20,4.9,0
2024-06-07,51,Homme,Centrale,Premium,48.15,4,0,72,6.1,0
2024-06-07,62,Femme,Savanes,VIP,70.53,6,0,74,4.4,0
2024-06-07,23,Homme,Kara,Standard,26.88,1,1,34,6.3,0
2024-06-07,54,Femme,Kara,Standard,33.81,3,0,141,5.3,0
2024-06-07,58,Femme,Centrale,Standard,46.47,3,0,75,6.8,0
2024-06-07,51,Homme,Maritime,Standard,18.14,0,0,154,5.6,0
2024-06-09,44,Homme,Maritime,Premium,27.21,1,0,154,4.5,0
2024-06-09,42,Femme,Centrale,Standard,29.02,2,0,6,5.9,0
2024-06-09,65,Homme,Maritime,Premium,17.96,3,0,18,6.9,0
2024-06-09,59,Homme,Maritime,Premium,54.39,5,0,128,4.7,0
2024-06-10,38,Femme,Maritime,Standard,56.41,4,0,64,5.2,0
2024-06-10,55,Femme,Maritime,Standard,12.48,1,0,119,6.5,0
2024-06-10,60,Femme,Maritime,Standard,42.64,3,0,64,7.2,0
2024-06-10,25,Homme,Savanes,Premium,55.05,4,0,115,6.6,0
2024-06-10,24,Homme,Maritime,Standard,37.13,4,0,159,4.5,0
2024-06-11,57,Homme,Savanes,Standard,8.09,1,3,176,3.4,1
2024-06-11,55,Femme,Maritime,Standard,50.6,5,0,39,6.1,0
2024-06-11,19,Femme,Maritime,Premium,23.32,2,0,98,8.3,0
2024-06-12,24,Homme,Centrale,Premium,32.98,3,0,135,6.8,0
2024-06-12,35,Homme,Plateaux,Premium,68.1,5,0,24,9.4,0
2024-06-13,48,Homme,Plateaux,VIP,53.61,6,0,91,5.0,0
2024-06-13,29,Femme,Maritime,Premium,59.77,5,0,119,5.7,0
2024-06-13,46,Femme,Maritime,Standard,29.19,1,0,38,7.8,0
2024-06-13,48,Homme,Kara,VIP,61.68,4,0,87,4.8,0
2024-06-14,40,Homme,Maritime,VIP,66.84,7,0,151,3.7,0
2024-06-14,27,Femme,Maritime,Premium,37.85,3,0,15,8.8,0
2024-06-14,69,Femme,Savanes,Premium,37.45,1,1,114,3.3,0
2024-06-15,66,Femme,Savanes,VIP,67.06,6,0,23,5.9,0
2024-06-16,40,Femme,Maritime,Standard,40.74,4,0,149,3.9,0
2024-06-16,67,Femme,Savanes,Standard,52.96,4,1,59,6.3,0
2024-06-17,22,Femme,Centrale,Standard,43.64,4,0,47,6.6,0
2024-06-17,69,Femme,Centrale,Standard,33.1,2,0,146,3.0,0
2024-06-17,47,Homme,Maritime,Premium,39.69,3,0,179,7.0,1
2024-06-17,47,Homme,Centrale,Standard,45.41,4,1,170,4.5,0
2024-06-18,40,Femme,Maritime,Premium,37.17,3,0,35,5.3,0
2024-06-19,50,Femme,Maritime,Premium,27.19,1,2,61,4.7,0
2024-06-19,29,Homme,Maritime,Standard,52.82,4,0,12,6.8,0
2024-06-19,29,Femme,Savanes,Premium,57.84,5,0,153,7.4,0
2024-06-19,53,Homme,Maritime,Premium,56.56,6,0,1,8.1,0
2024-06-20,40,Femme,Maritime,Standard,10.35,0,1,121,4.4,0
2024-06-20,24,Homme,Plateaux,Standard,11.43,0,0,89,4.4,0
2024-06-20,25,Homme,Maritime,Standard,52.17,3,0,116,4.5,0
2024-06-20,58,Femme,Savanes,Standard,26.85,3,0,40,7.7,0
2024-06-21,23,Femme,Maritime,Standard,47.25,5,0,113,4.0,1
2024-06-21,59,Homme,Plateaux,Standard,23.49,2,0,170,8.1,1
