date,categorie,prix_unitaire,quantite,remise,canal_acquisition,mode_paiement,depense_pub,revenu_transaction,produit_retourne
2024-05-16,Alimentation,4.91,1,0.01,Publicite_payante,Carte_bancaire,1.65,4.86,0
2024-05-16,Beaute,8.96,1,0.02,Email,Mobile_Money,0.0,8.78,0
2024-05-16,Electronique,144.08,3,0.01,Reseaux_sociaux,Paiement_livraison,0.0,427.92,0
2024-05-16,Alimentation,15.39,1,0.03,Reseaux_sociaux,Paiement_livraison,0.0,14.93,1
2024-05-16,Mode,34.49,3,0.02,Reseaux_sociaux,Carte_bancaire,0.0,101.4,1
2024-05-17,Sport,34.36,2,0.01,Email,Mobile_Money,0.0,68.03,0
2024-05-17,Maison,77.11,1,0.0,Reseaux_sociaux,Mobile_Money,0.0,77.11,0
2024-05-17,Alimentation,3.63,1,0.04,Recherche_organique,Mobile_Money,0.0,3.48,0
2024-05-17,Mode,10.2,1,0.02,Email,Mobile_Money,0.0,10.0,1
2024-05-17,Alimentation,26.82,2,0.02,Publicite_payante,Paiement_livraison,2.88,52.57,0
2024-05-17,Beaute,19.65,1,0.05,Direct,Mobile_Money,0.0,18.67,1
2024-05-17,Electronique,213.02,3,0.03,Publicite_payante,Paiement_livraison,11.55,619.89,0
2024-05-17,Electronique,106.43,2,0.03,Publicite_payante,Mobile_Money,1.65,206.47,0
2024-05-17,Electronique,220.39,2,0.01,Reseaux_sociaux,Mobile_Money,0.0,436.37,1
2024-05-17,Sport,51.51,3,0.02,Reseaux_sociaux,Mobile_Money,0.0,151.44,0
2024-05-17,Maison,83.37,1,0.03,Publicite_payante,Carte_bancaire,13.8,80.87,0
2024-05-17,Alimentation,29.91,3,0.03,Reseaux_sociaux,Mobile_Money,0.0,87.04,0
2024-05-17,Mode,23.3,2,0.02,Publicite_payante,Carte_bancaire,15.64,45.67,0
2024-05-17,Sport,22.76,2,0.03,Publicite_payante,Mobile_Money,5.67,44.15,0
2024-05-17,Electronique,227.04,3,0.03,Recherche_organique,Carte_bancaire,0.0,660.69,0
2024-05-17,Alimentation,6.1,1,0.01,Reseaux_sociaux,Carte_bancaire,0.0,6.04,0
2024-05-17,Alimentation,19.15,2,0.01,Recherche_organique,Mobile_Money,0.0,37.92,0
2024-05-17,Alimentation,28.8,2,0.04,Recherche_organique,Mobile_Money,0.0,55.3,0
2024-05-17,Maison,53.2,3,0.04,Email,Carte_bancaire,0.0,153.22,0
2024-05-18,Beaute,15.51,1,0.01,Direct,Mobile_Money,0.0,15.35,0
2024-05-18,Beaute,29.13,1,0.04,Publicite_payante,Mobile_Money,8.46,27.96,0
2024-05-18,Mode,55.63,1,0.03,Reseaux_sociaux,Carte_bancaire,0.0,53.96,0
2024-05-18,Electronique,106.09,2,0.04,Recherche_organique,Paiement_livraison,0.0,203.69,0
2024-05-18,Maison,68.87,2,0.03,Email,Mobile_Money,0.0,133.61,0
2024-05-18,Mode,56.57,3,0.03,Publicite_payante,Carte_bancaire,9.49,164.62,1
2024-05-18,Beaute,8.16,2,0.01,Recherche_organique,Mobile_Money,0.0,16.16,0
2024-05-18,Electronique,94.15,2,0.01,Email,Mobile_Money,0.0,186.42,0
2024-05-18,Mode,52.09,3,0.01,Recherche_organique,Mobile_Money,0.0,154.71,0
2024-05-18,Beaute,27.93,2,0.04,Recherche_organique,Carte_bancaire,0.0,53.63,0
2024-05-18,Beaute,10.47,2,0.0,Recherche_organique,Mobile_Money,0.0,20.94,0
2024-05-18,Maison,74.95,2,0.02,Direct,Carte_bancaire,0.0,146.9,0
2024-05-18,Beaute,36.43,1,0.04,Reseaux_sociaux,Mobile_Money,0.0,34.97,0
2024-05-18,Maison,62.86,1,0.04,Publicite_payante,Mobile_Money,12.32,60.35,0
2024-05-18,Maison,93.39,3,0.0,Recherche_organique,Mobile_Money,0.0,280.17,1
2024-05-18,Beaute,16.89,2,0.05,Email,Mobile_Money,0.0,32.09,0
2024-05-18,Sport,44.94,1,0.04,Publicite_payante,Mobile_Money,12.89,43.14,0
2024-05-18,Maison,64.16,3,0.03,Reseaux_sociaux,Mobile_Money,0.0,186.71,0
2024-05-18,Mode,44.78,1,0.02,Recherche_organique,Mobile_Money,0.0,43.88,1
2024-05-19,Mode,27.46,1,0.0,Recherche_organique,Carte_bancaire,0.0,27.46,1
2024-05-19,Mode,37.87,2,0.02,Reseaux_sociaux,Mobile_Money,0.0,74.23,0
2024-05-19,Electronique,214.78,2,0.05,Reseaux_sociaux,Paiement_livraison,0.0,408.08,0
2024-05-19,Maison,73.02,1,0.02,Reseaux_sociaux,Carte_bancaire,0.0,71.56,0
2024-05-19,Mode,52.56,1,0.04,Reseaux_sociaux,Carte_bancaire,0.0,50.46,1
2024-05-19,Mode,39.52,1,0.04,Publicite_payante,Mobile_Money,15.62,37.94,0
2024-05-19,Maison,93.62,3,0.03,Reseaux_sociaux,Mobile_Money,0.0,272.43,0
2024-05-19,Mode,51.1,3,0.0,Reseaux_sociaux,Mobile_Money,0.0,153.3,0
2024-05-19,Electronique,158.2,2,0.03,Reseaux_sociaux,Mobile_Money,0.0,306.91,0
2024-05-19,Electronique,192.88,3,0.03,Publicite_payante,Mobile_Money,2.86,561.28,0
2024-05-19,Mode,30.28,2,0.05,Publicite_payante,Mobile_Money,13.93,57.53,0
2024-05-19,Sport,49.85,1,0.05,Recherche_organique,Mobile_Money,0.0,47.36,0
2024-05-19,Mode,17.01,3,0.04,Reseaux_sociaux,Mobile_Money,0.0,48.99,0
2024-05-19,Sport,59.37,1,0.01,Recherche_organique,Carte_bancaire,0.0,58.78,0
2024-05-19,Alimentation,19.59,1,0.0,Recherche_organique,Mobile_Money,0.0,19.59,0
2024-05-19,Mode,32.17,1,0.0,Reseaux_sociaux,Carte_bancaire,0.0,32.17,0
2024-05-19,Mode,48.52,1,0.01,Publicite_payante,Carte_bancaire,16.98,48.03,0
2024-05-19,Maison,86.9,2,0.01,Recherche_organique,Carte_bancaire,0.0,172.06,0
2024-05-19,Alimentation,13.59,2,0.0,Recherche_organique,Mobile_Money,0.0,27.18,0
2024-05-19,Alimentation,29.11,3,0.04,Reseaux_sociaux,Mobile_Money,0.0,83.84,0
2024-05-19,Alimentation,27.19,2,0.04,Direct,Carte_bancaire,0.0,52.2,0
2024-05-19,Mode,12.16,3,0.01,Direct,Mobile_Money,0.0,36.12,0
2024-05-19,Electronique,229.15,3,0.04,Recherche_organique,Mobile_Money,0.0,659.95,0
2024-05-19,Electronique,220.85,1,0.03,Reseaux_sociaux,Mobile_Money,0.0,214.22,0
2024-05-19,Mode,42.13,3,0.01,Reseaux_sociaux,Paiement_livraison,0.0,125.13,0
2024-05-19,Maison,39.0,3,0.04,Direct,Carte_bancaire,0.0,112.32,0
2024-05-19,Maison,85.55,1,0.01,Recherche_organique,Mobile_Money,0.0,84.69,0
2024-05-19,Mode,55.16,2,0.02,Recherche_organique,Carte_bancaire,0.0,108.11,0
2024-05-19,Mode,15.75,1,0.03,Reseaux_sociaux,Mobile_Money,0.0,15.28,0
2024-05-19,Beaute,5.31,2,0.04,Direct,Mobile_Money,0.0,10.2,0
2024-05-19,Electronique,124.49,3,0.04,Direct,Paiement_livraison,0.0,358.53,0
2024-05-20,Maison,49.03,3,0.03,Recherche_organique,Mobile_Money,0.0,142.68,0
2024-05-20,Maison,86.73,1,0.02,Email,Paiement_livraison,0.0,85.0,0
2024-05-20,Beaute,19.69,3,0.02,Publicite_payante,Mobile_Money,3.33,57.89,0
2024-05-20,Electronique,239.53,2,0.02,Publicite_payante,Carte_bancaire,5.07,469.48,0
2024-05-20,Mode,25.11,3,0.04,Email,Mobile_Money,0.0,72.32,0
2024-05-20,Beaute,37.97,3,0.04,Reseaux_sociaux,Mobile_Money,0.0,109.35,0
2024-05-20,Beaute,19.14,2,0.04,Email,Carte_bancaire,0.0,36.75,0
2024-05-20,Electronique,204.43,2,0.02,Publicite_payante,Carte_bancaire,0.05,400.68,1
2024-05-20,Maison,29.67,3,0.05,Recherche_organique,Paiement_livraison,0.0,84.56,0
2024-05-20,Electronique,126.81,3,0.05,Reseaux_sociaux,Mobile_Money,0.0,361.41,0
2024-05-20,Beaute,10.31,1,0.02,Recherche_organique,Paiement_livraison,0.0,10.1,0
2024-05-20,Mode,52.37,1,0.0,Publicite_payante,Paiement_livraison,18.16,52.37,0
2024-05-20,Maison,41.41,2,0.04,Email,Carte_bancaire,0.0,79.51,0
2024-05-20,Sport,27.5,1,0.02,Reseaux_sociaux,Carte_bancaire,0.0,26.95,0
2024-05-20,Electronique,235.9,3,0.01,Reseaux_sociaux,Carte_bancaire,0.0,700.62,0
2024-05-20,Sport,17.31,3,0.0,Email,Mobile_Money,0.0,51.93,0
2024-05-20,Maison,35.18,3,0.05,Recherche_organique,Mobile_Money,0.0,100.26,0
2024-05-20,Sport,77.75,1,0.04,Recherche_organique,Mobile_Money,0.0,74.64,0
2024-05-20,Sport,68.68,2,0.03,Recherche_organique,Carte_bancaire,0.0,133.24,1
2024-05-20,Electronique,229.28,2,0.05,Direct,Mobile_Money,0.0,435.63,0
2024-05-20,Sport,43.63,1,0.03,Publicite_payante,Carte_bancaire,4.19,42.32,0
2024-05-20,Beaute,6.36,1,0.02,Recherche_organique,Paiement_livraison,0.0,6.23,0
2024-05-20,Beaute,15.4,3,0.05,Email,Carte_bancaire,0.0,43.89,0
2024-05-20,Maison,25.47,1,0.02,Recherche_organique,Carte_bancaire,0.0,24.96,0
2024-05-21,Maison,83.74,3,0.03,Reseaux_sociaux,Mobile_Money,0.0,243.68,0
2024-05-21,Mode,42.37,3,0.05,Reseaux_sociaux,Mobile_Money,0.0,120.75,0
2024-05-21,Beaute,20.22,2,0.01,Reseaux_sociaux,Paiement_livraison,0.0,40.04,0
2024-05-21,Maison,26.58,3,0.03,Recherche_organique,Carte_bancaire,0.0,77.35,0
2024-05-21,Sport,88.4,2,0.0,Direct,Mobile_Money,0.0,176.8,0
2024-05-21,Mode,51.76,3,0.01,Email,Carte_bancaire,0.0,153.73,0
2024-05-21,Mode,13.35,1,0.0,Reseaux_sociaux,Mobile_Money,0.0,13.35,0
2024-05-21,Beaute,8.82,1,0.04,Recherche_organique,Carte_bancaire,0.0,8.47,0
2024-05-21,Maison,27.74,3,0.03,Recherche_organique,Mobile_Money,0.0,80.72,0
2024-05-21,Electronique,181.84,3,0.03,Publicite_payante,Mobile_Money,2.55,529.15,0
2024-05-21,Maison,83.28,2,0.05,Publicite_payante,Mobile_Money,13.35,158.23,1
2024-05-21,Beaute,29.53,1,0.04,Recherche_organique,Carte_bancaire,0.0,28.35,0
2024-05-21,Mode,40.68,3,0.04,Email,Mobile_Money,0.0,117.16,0
2024-05-21,Beaute,8.26,3,0.05,Direct,Carte_bancaire,0.0,23.54,0
2024-05-21,Sport,23.33,3,0.02,Direct,Carte_bancaire,0.0,68.59,0
2024-05-21,Electronique,122.63,3,0.01,Recherche_organique,Carte_bancaire,0.0,364.21,0
2024-05-21,Mode,27.54,1,0.04,Publicite_payante,Mobile_Money,9.93,26.44,0
2024-05-21,Maison,71.61,3,0.0,Reseaux_sociaux,Mobile_Money,0.0,214.83,0
2024-05-21,Mode,49.2,2,0.01,Email,Mobile_Money,0.0,97.42,0
2024-05-22,Electronique,132.68,1,0.03,Recherche_organique,Paiement_livraison,0.0,128.7,0
2024-05-22,Beaute,36.71,3,0.02,Recherche_organique,Mobile_Money,0.0,107.93,0
2024-05-22,Mode,13.18,2,0.01,Recherche_organique,Mobile_Money,0.0,26.1,0
2024-05-22,Mode,46.34,1,0.01,Publicite_payante,Carte_bancaire,19.44,45.88,0
2024-05-22,Mode,27.96,3,0.03,Reseaux_sociaux,Mobile_Money,0.0,81.36,0
2024-05-22,Maison,70.86,1,0.04,Publicite_payante,Mobile_Money,3.94,68.03,0
2024-05-22,Electronique,185.63,1,0.01,Publicite_payante,Carte_bancaire,7.8,183.77,1
2024-05-22,Electronique,218.78,2,0.01,Reseaux_sociaux,Mobile_Money,0.0,433.18,0
2024-05-22,Electronique,118.19,1,0.01,Recherche_organique,Paiement_livraison,0.0,117.01,1
2024-05-22,Mode,31.69,1,0.01,Recherche_organique,Mobile_Money,0.0,31.37,1
2024-05-22,Sport,68.65,1,0.02,Email,Mobile_Money,0.0,67.28,0
2024-05-22,Electronique,189.32,1,0.01,Reseaux_sociaux,Carte_bancaire,0.0,187.43,0
2024-05-22,Alimentation,7.57,2,0.0,Publicite_payante,Mobile_Money,2.43,15.14,0
2024-05-22,Mode,28.96,1,0.0,Reseaux_sociaux,Mobile_Money,0.0,28.96,0
2024-05-22,Sport,87.48,1,0.0,Recherche_organique,Mobile_Money,0.0,87.48,1
2024-05-22,Electronique,92.73,3,0.03,Reseaux_sociaux,Carte_bancaire,0.0,269.84,1
2024-05-23,Mode,36.77,1,0.03,Reseaux_sociaux,Mobile_Money,0.0,35.67,0
2024-05-23,Sport,19.57,2,0.01,Publicite_payante,Mobile_Money,17.05,38.75,1
2024-05-23,Beaute,17.04,2,0.03,Reseaux_sociaux,Carte_bancaire,0.0,33.06,0
2024-05-23,Mode,10.94,3,0.02,Reseaux_sociaux,Mobile_Money,0.0,32.16,0
2024-05-23,Maison,64.39,1,0.04,Publicite_payante,Carte_bancaire,11.01,61.81,0
2024-05-23,Alimentation,11.22,2,0.05,Publicite_payante,Mobile_Money,2.41,21.32,0
2024-05-23,Beaute,27.45,3,0.01,Publicite_payante,Carte_bancaire,6.29,81.53,0
2024-05-23,Electronique,237.49,1,0.03,Reseaux_sociaux,Carte_bancaire,0.0,230.37,0
2024-05-23,Beaute,20.99,2,0.04,Reseaux_sociaux,Carte_bancaire,0.0,40.3,0
2024-05-23,Electronique,181.72,1,0.03,Email,Paiement_livraison,0.0,176.27,0
2024-05-23,Electronique,207.62,3,0.0,Reseaux_sociaux,Paiement_livraison,0.0,622.86,0
2024-05-23,Beaute,23.29,3,0.01,Direct,Carte_bancaire,0.0,69.17,0
2024-05-23,Sport,51.71,2,0.01,Reseaux_sociaux,Mobile_Money,0.0,102.39,0
2024-05-23,Electronique,172.29,3,0.01,Recherche_organique,Paiement_livraison,0.0,511.7,0
2024-05-23,Sport,17.0,2,0.03,Publicite_payante,Paiement_livraison,8.58,32.98,0
2024-05-23,Electronique,194.59,2,0.02,Reseaux_sociaux,Mobile_Money,0.0,381.4,0
2024-05-23,Beaute,33.61,1,0.02,Publicite_payante,Carte_bancaire,18.25,32.94,0
2024-05-23,Beaute,9.95,1,0.01,Email,Paiement_livraison,0.0,9.85,0
2024-05-24,Mode,22.84,1,0.05,Recherche_organique,Mobile_Money,0.0,21.7,0
2024-05-24,Maison,47.56,3,0.05,Reseaux_sociaux,Mobile_Money,0.0,135.55,0
2024-05-24,Beaute,20.81,2,0.01,Email,Mobile_Money,0.0,41.2,0
2024-05-24,Electronique,140.61,3,0.04,Publicite_payante,Paiement_livraison,9.09,404.96,1
2024-05-24,Mode,55.73,3,0.03,Recherche_organique,Paiement_livraison,0.0,162.17,0
2024-05-24,Maison,58.82,3,0.05,Reseaux_sociaux,Mobile_Money,0.0,167.64,0
2024-05-24,Electronique,117.07,2,0.01,Direct,Paiement_livraison,0.0,231.8,0
2024-05-24,Mode,57.87,1,0.02,Direct,Mobile_Money,0.0,56.71,1
2024-05-24,Mode,11.11,3,0.02,Direct,Mobile_Money,0.0,32.66,0
2024-05-24,Beaute,37.38,1,0.04,Direct,Carte_bancaire,0.0,35.88,0
2024-05-24,Maison,25.82,3,0.04,Recherche_organique,Paiement_livraison,0.0,74.36,0
2024-05-24,Maison,42.75,2,0.03,Reseaux_sociaux,Carte_bancaire,0.0,82.94,1
2024-05-24,Electronique,82.32,3,0.04,Reseaux_sociaux,Carte_bancaire,0.0,237.08,0
2024-05-24,Beaute,34.94,2,0.04,Reseaux_sociaux,Mobile_Money,0.0,67.08,0
2024-05-24,Beaute,38.72,2,0.02,Direct,Carte_bancaire,0.0,75.89,0
2024-05-24,Mode,26.53,1,0.04,Publicite_payante,Mobile_Money,1.58,25.47,0
2024-05-24,Electronique,156.1,2,0.04,Direct,Mobile_Money,0.0,299.71,1
2024-05-24,Sport,61.3,1,0.03,Recherche_organique,Mobile_Money,0.0,59.46,0
2024-05-24,Beaute,7.72,2,0.02,Reseaux_sociaux,Carte_bancaire,0.0,15.13,0
2024-05-24,Mode,35.96,3,0.04,Reseaux_sociaux,Mobile_Money,0.0,103.56,1
2024-05-24,Mode,14.2,2,0.02,Email,Carte_bancaire,0.0,27.83,0
2024-05-24,Maison,27.03,1,0.03,Email,Carte_bancaire,0.0,26.22,0
2024-05-25,Electronique,170.28,2,0.0,Recherche_organique,Paiement_livraison,0.0,340.56,1
2024-05-25,Electronique,170.48,1,0.01,Reseaux_sociaux,Mobile_Money,0.0,168.78,0
2024-05-25,Mode,35.4,2,0.0,Recherche_organique,Paiement_livraison,0.0,70.8,0
2024-05-25,Sport,70.4,3,0.03,Reseaux_sociaux,Carte_bancaire,0.0,204.86,0
2024-05-25,Sport,57.43,2,0.01,Reseaux_sociaux,Paiement_livraison,0.0,113.71,1
2024-05-25,Alimentation,4.05,3,0.03,Recherche_organique,Carte_bancaire,0.0,11.79,1
2024-05-25,Sport,61.43,1,0.03,Recherche_organique,Mobile_Money,0.0,59.59,0
2024-05-25,Maison,20.43,3,0.05,Reseaux_sociaux,Mobile_Money,0.0,58.23,0
2024-05-25,Beaute,25.07,1,0.03,Recherche_organique,Carte_bancaire,0.0,24.32,0
2024-05-25,Beaute,30.76,1,0.03,Direct,Paiement_livraison,0.0,29.84,0
2024-05-25,Mode,59.76,1,0.03,Reseaux_sociaux,Mobile_Money,0.0,57.97,0
2024-05-25,Sport,52.11,1,0.03,Email,Mobile_Money,0.0,50.55,1
2024-05-25,Electronique,99.71,1,0.04,Reseaux_sociaux,Carte_bancaire,0.0,95.72,0
2024-05-25,Electronique,157.61,2,0.01,Recherche_organique,Carte_bancaire,0.0,312.07,0
2024-05-25,Mode,32.66,2,0.0,Email,Mobile_Money,0.0,65.32,0
2024-05-25,Maison,46.74,1,0.01,Reseaux_sociaux,Paiement_livraison,0.0,46.27,0
2024-05-25,Mode,26.93,1,0.03,Reseaux_sociaux,Carte_bancaire,0.0,26.12,0
2024-05-25,Maison,21.4,2,0.02,Recherche_organique,Mobile_Money,0.0,41.94,0
2024-05-25,Maison,41.0,2,0.04,Direct,Mobile_Money,0.0,78.72,0
2024-05-25,Electronique,90.88,1,0.04,Publicite_payante,Mobile_Money,13.48,87.24,0
2024-05-25,Mode,45.1,1,0.04,Direct,Mobile_Money,0.0,43.3,0
2024-05-25,Maison,83.74,2,0.04,Email,Carte_bancaire,0.0,160.78,0
2024-05-25,Mode,32.83,3,0.03,Publicite_payante,Paiement_livraison,6.69,95.54,0
2024-05-25,Maison,72.68,3,0.05,Direct,Mobile_Money,0.0,207.14,0
2024-05-25,Sport,32.91,1,0.04,Direct,Mobile_Money,0.0,31.59,0
2024-05-25,Sport,49.56,1,0.03,Recherche_organique,Carte_bancaire,0.0,48.07,1
2024-05-25,Maison,39.69,1,0.02,Recherche_organique,Mobile_Money,0.0,38.9,0
2024-05-26,Mode,51.96,1,0.05,Reseaux_sociaux,Carte_bancaire,0.0,49.36,0
2024-05-26,Electronique,230.38,3,0.02,Direct,Carte_bancaire,0.0,677.32,0
2024-05-26,Beaute,27.1,2,0.04,Reseaux_sociaux,Mobile_Money,0.0,52.03,0
2024-05-26,Maison,68.91,1,0.03,Reseaux_sociaux,Mobile_Money,0.0,66.84,0
2024-05-26,Beaute,29.8,3,0.01,Publicite_payante,Carte_bancaire,15.53,88.51,0
2024-05-26,Beaute,25.21,1,0.02,Recherche_organique,Mobile_Money,0.0,24.71,0
2024-05-26,Mode,21.46,3,0.02,Publicite_payante,Carte_bancaire,18.11,63.09,0
2024-05-26,Beaute,19.32,1,0.03,Reseaux_sociaux,Carte_bancaire,0.0,18.74,0
2024-05-26,Beaute,25.48,2,0.01,Reseaux_sociaux,Mobile_Money,0.0,50.45,0
2024-05-26,Mode,35.89,3,0.01,Email,Paiement_livraison,0.0,106.59,1
2024-05-26,Mode,36.03,3,0.04,Reseaux_sociaux,Mobile_Money,0.0,103.77,0
2024-05-26,Beaute,21.12,1,0.0,Recherche_organique,Carte_bancaire,0.0,21.12,0
2024-05-26,Beaute,29.21,3,0.05,Direct,Paiement_livraison,0.0,83.25,0
2024-05-26,Sport,58.04,3,0.04,Email,Carte_bancaire,0.0,167.16,0
2024-05-26,Beaute,34.11,3,0.03,Recherche_organique,Paiement_livraison,0.0,99.26,1
2024-05-26,Electronique,158.21,3,0.05,Email,Mobile_Money,0.0,450.9,0
2024-05-26,Electronique,118.88,1,0.0,Publicite_payante,Mobile_Money,4.14,118.88,0
2024-05-26,Maison,75.6,3,0.01,Recherche_organique,Carte_bancaire,0.0,224.53,1
2024-05-26,Electronique,193.12,3,0.0,Publicite_payante,Carte_bancaire,17.6,579.36,0
2024-05-26,Mode,56.13,1,0.03,Email,Carte_bancaire,0.0,54.45,0
2024-05-26,Mode,39.86,1,0.05,Email,Carte_bancaire,0.0,37.87,0
2024-05-26,Mode,56.85,2,0.01,Direct,Mobile_Money,0.0,112.56,0
2024-05-27,Mode,33.38,3,0.14,Publicite_payante,Mobile_Money,14.5,86.12,1
2024-05-27,Maison,26.36,3,0.09,Recherche_organique,Mobile_Money,0.0,71.96,0
2024-05-27,Beaute,18.63,2,0.14,Email,Carte_bancaire,0.0,32.04,0
2024-05-27,Beaute,23.04,3,0.18,Recherche_organique,Mobile_Money,0.0,56.68,1
2024-05-27,Sport,88.93,2,0.25,Email,Mobile_Money,0.0,133.4,0
2024-05-27,Maison,70.85,3,0.17,Publicite_payante,Mobile_Money,18.05,176.42,0
2024-05-27,Mode,33.21,1,0.25,Reseaux_sociaux,Mobile_Money,0.0,24.91,0
2024-05-27,Mode,35.1,3,0.22,Email,Mobile_Money,0.0,82.13,1
2024-05-27,Beaute,18.46,2,0.08,Publicite_payante,Carte_bancaire,0.09,33.97,0
2024-05-27,Beaute,21.01,3,0.28,Recherche_organique,Paiement_livraison,0.0,45.38,0
2024-05-27,Beaute,29.75,1,0.05,Recherche_organique,Carte_bancaire,0.0,28.26,0
2024-05-27,Mode,58.68,3,0.02,Publicite_payante,Carte_bancaire,12.26,172.52,0
2024-05-27,Beaute,12.05,2,0.23,Reseaux_sociaux,Carte_bancaire,0.0,18.56,0
2024-05-27,Mode,34.62,2,0.01,Email,Mobile_Money,0.0,68.55,0
2024-05-27,Alimentation,23.26,3,0.25,Recherche_organique,Paiement_livraison,0.0,52.34,0
2024-05-27,Electronique,236.94,2,0.14,Reseaux_sociaux,Carte_bancaire,0.0,407.54,1
2024-05-27,Mode,54.83,1,0.24,Publicite_payante,Carte_bancaire,4.48,41.67,0
2024-05-27,Mode,34.72,2,0.04,Publicite_payante,Mobile_Money,0.74,66.66,0
2024-05-27,Electronique,232.92,1,0.21,Direct,Paiement_livraison,0.0,184.01,0
2024-05-27,Maison,46.09,3,0.3,Recherche_organique,Mobile_Money,0.0,96.79,0
2024-05-27,Maison,56.07,3,0.16,Recherche_organique,Carte_bancaire,0.0,141.3,0
2024-05-27,Sport,71.44,1,0.02,Reseaux_sociaux,Mobile_Money,0.0,70.01,0
2024-05-27,Mode,32.85,3,0.11,Email,Carte_bancaire,0.0,87.71,1
2024-05-27,Sport,88.37,2,0.15,Recherche_organique,Mobile_Money,0.0,150.23,0
2024-05-27,Mode,14.85,2,0.03,Publicite_payante,Carte_bancaire,3.47,28.81,1
2024-05-27,Beaute,38.08,2,0.09,Reseaux_sociaux,Mobile_Money,0.0,69.31,0
2024-05-28,Mode,36.09,3,0.02,Publicite_payante,Carte_bancaire,10.53,106.1,0
2024-05-28,Sport,36.8,2,0.03,Direct,Carte_bancaire,0.0,71.39,0
2024-05-28,Beaute,8.4,2,0.0,Recherche_organique,Carte_bancaire,0.0,16.8,0
2024-05-28,Mode,51.96,3,0.04,Reseaux_sociaux,Paiement_livraison,0.0,149.64,0
2024-05-28,Beaute,35.6,3,0.04,Recherche_organique,Mobile_Money,0.0,102.53,0
2024-05-28,Electronique,199.12,3,0.01,Recherche_organique,Mobile_Money,0.0,591.39,0
2024-05-28,Beaute,5.15,1,0.01,Direct,Carte_bancaire,0.0,5.1,0
2024-05-28,Electronique,191.23,2,0.01,Recherche_organique,Mobile_Money,0.0,378.64,0
2024-05-28,Alimentation,16.98,3,0.0,Email,Carte_bancaire,0.0,50.94,0
2024-05-28,Sport,51.82,1,0.0,Publicite_payante,Mobile_Money,14.83,51.82,0
2024-05-28,Maison,42.69,2,0.02,Recherche_organique,Carte_bancaire,0.0,83.67,0
2024-05-28,Electronique,155.06,2,0.05,Publicite_payante,Carte_bancaire,14.06,294.61,1
2024-05-28,Maison,84.02,1,0.05,Reseaux_sociaux,Mobile_Money,0.0,79.82,0
2024-05-28,Electronique,185.11,1,0.05,Reseaux_sociaux,Mobile_Money,0.0,175.85,0
2024-05-28,Alimentation,23.09,2,0.01,Reseaux_sociaux,Mobile_Money,0.0,45.72,0
2024-05-28,Beaute,36.67,3,0.04,Publicite_payante,Mobile_Money,1.33,105.61,0
2024-05-28,Sport,66.5,1,0.02,Publicite_payante,Mobile_Money,10.4,65.17,0
2024-05-28,Alimentation,27.72,1,0.02,Reseaux_sociaux,Carte_bancaire,0.0,27.17,0
2024-05-29,Mode,42.4,2,0.04,Email,Mobile_Money,0.0,81.41,0
2024-05-29,Maison,26.41,1,0.04,Reseaux_sociaux,Mobile_Money,0.0,25.35,0
2024-05-29,Mode,21.59,1,0.05,Email,Mobile_Money,0.0,20.51,0
2024-05-29,Maison,45.78,1,0.02,Email,Mobile_Money,0.0,44.86,0
2024-05-29,Electronique,119.91,3,0.03,Reseaux_sociaux,Carte_bancaire,0.0,348.94,0
2024-05-29,Electronique,180.59,2,0.0,Recherche_organique,Carte_bancaire,0.0,361.18,0
2024-05-29,Maison,46.61,2,0.04,Reseaux_sociaux,Mobile_Money,0.0,89.49,0
2024-05-29,Sport,24.67,1,0.04,Email,Mobile_Money,0.0,23.68,0
2024-05-29,Mode,44.79,1,0.02,Direct,Carte_bancaire,0.0,43.89,1
2024-05-29,Alimentation,18.33,1,0.03,Publicite_payante,Paiement_livraison,6.22,17.78,0
2024-05-29,Alimentation,29.36,1,0.03,Reseaux_sociaux,Mobile_Money,0.0,28.48,0
2024-05-29,Alimentation,23.49,2,0.03,Email,Mobile_Money,0.0,45.57,0
2024-05-29,Beaute,36.18,3,0.0,Reseaux_sociaux,Carte_bancaire,0.0,108.54,0
2024-05-29,Electronique,144.15,1,0.02,Recherche_organique,Paiement_livraison,0.0,141.27,0
2024-05-29,Beaute,28.77,3,0.04,Reseaux_sociaux,Paiement_livraison,0.0,82.86,0
2024-05-29,Maison,24.32,1,0.03,Recherche_organique,Mobile_Money,0.0,23.59,0
2024-05-29,Beaute,30.22,1,0.04,Recherche_organique,Mobile_Money,0.0,29.01,0
2024-05-29,Electronique,96.26,3,0.01,Recherche_organique,Carte_bancaire,0.0,285.89,0
2024-05-29,Alimentation,15.51,1,0.02,Publicite_payante,Carte_bancaire,6.55,15.2,0
2024-05-30,Alimentation,8.53,3,0.04,Direct,Carte_bancaire,0.0,24.57,0
2024-05-30,Mode,49.89,3,0.03,Publicite_payante,Carte_bancaire,6.01,145.18,0
2024-05-30,Electronique,130.16,3,0.01,Reseaux_sociaux,Mobile_Money,0.0,386.58,1
2024-05-30,Sport,55.33,1,0.03,Reseaux_sociaux,Mobile_Money,0.0,53.67,1
2024-05-30,Mode,20.46,1,0.02,Email,Paiement_livraison,0.0,20.05,0
2024-05-30,Electronique,179.8,1,0.03,Publicite_payante,Carte_bancaire,19.66,174.41,0
2024-05-30,Maison,59.06,1,0.01,Direct,Mobile_Money,0.0,58.47,0
