order_id,date,client_id,product_id,quantity,discount_pct,payment_method,region,delivery_time_days,status
1110,2025-12-04,191,12,2,15,Mobile_Money,Kara,3.8,Annulée
1111,2025-12-05,144,41,2,20,carte,Kpalimé,5.5,Livrée
1112,2025-12-05,50,57,1,0,Mobile Money,Kpalimé,1.8,Livrée
1113,2025-12-05,10,89,1,0,Cash a la livraison,Lomé,1.8,Livrée
1114,2025-12-06,202,6,1,5,MOMO,Atakpamé,4.3,Livrée
1115,2025-12-06,171,47,2,15,CB,Dapaong,4.4,Livrée
1116,2025-12-06,192,67,2,10,carte,Kara,4.1,Livrée
1117,2025-12-06,225,43,2,0,mobile money,Lomé,1.0,Annulée
1118,2025-12-06,211,23,1,0,MOMO,Kpalimé,1.9,Livrée
1119,2025-12-06,15,55,1,10,MOMO,Sokodé,2.1,Livrée
1120,2025-12-06,90,65,1,0,Mobile_Money,Lomé,1.5,Annulée
1121,2025-12-06,256,32,2,5,carte,Sokodé,5.0,Livrée
1122,2025-12-07,148,75,1,0,Mobile Money,Kpalimé,2.8,Livrée
1123,2025-12-07,186,39,1,0,Mobile Money,Kara,4.6,Livrée
1124,2025-12-07,55,23,1,0,mobile money,Sokodé,3.9,Retournée
1125,2025-12-07,185,7,2,0,MOMO,Atakpamé,2.5,Livrée
1126,2025-12-08,25,21,1,5,Mobile_Money,Dapaong,5.9,Livrée
1127,2025-12-08,117,83,1,10,Mobile_Money,Kpalimé,3.4,Livrée
1128,2025-12-08,106,79,1,5,carte,Sokodé,4.9,Livrée
1129,2025-12-08,122,82,2,15,Mobile_Money,Lomé,1.3,Livrée
1130,2025-12-08,217,4,1,0,CB,Sokodé,2.9,Livrée
1131,2025-12-09,122,16,2,0,Mobile Money,Kara,2.9,Livrée
1132,2025-12-09,99,77,1,0,Paiement à la livraison,Sokodé,5.3,Livrée
1133,09/12/2025,91,88,2,0,Paiement à la livraison,Kpalimé,4.2,Livrée
1134,2025-12-09,140,19,1,5,Mobile_Money,Kpalimé,3.5,Livrée
1135,2025-12-09,98,33,3,15,Mobile_Money,Kara,5.3,Livrée
1136,2025-12-10,32,87,1,0,MOMO,Lomé,,En cours
1137,2025-12-10,248,90,2,10,mobile money,Kara,5.1,Livrée
1138,10/12/2025,45,83,2,0,Mobile_Money,Dapaong,3.9,Annulée
1139,2025-12-10,55,49,3,0,Carte bancaire,Kpalimé,3.7,Livrée
1140,10/12/2025,214,25,1,0,cash,Lomé,2.7,Livrée
1141,2025-12-10,96,17,2,0,Cash a la livraison,Kpalimé,5.5,Livrée
1142,2025-12-10,49,61,3,0,carte,Dapaong,5.9,Livrée
1143,2025-12-10,237,52,3,5,MOMO,Dapaong,4.7,Livrée
1144,2025-12-10,152,48,3,10,cash,Lomé,3.4,Livrée
1145,2025-12-11,75,31,2,5,Mobile Money,Kpalimé,3.2,Livrée
1146,11/12/2025,29,22,2,10,CB,Lomé,3.1,Annulée
1147,11/12/2025,17,6,1,0,mobile money,Kara,3.6,Livrée
1148,2025-12-12,242,59,2,0,CB,Kpalimé,3.0,Livrée
1149,2025-12-12,6,27,1,0,Mobile_Money,Atakpamé,2.2,Livrée
1150,13/12/2025,185,29,2,20,carte,Dapaong,5.1,Livrée
1151,2025-12-13,25,41,2,0,Mobile Money,Lomé,1.0,Livrée
1152,2025-12-13,247,62,1,10,carte,Kara,2.2,Livrée
1153,13/12/2025,81,42,3,5,Cash a la livraison,Dapaong,5.9,Livrée
1154,2025-12-13,23,23,1,20,CB,Lomé,2.9,Annulée
1155,2025-12-13,163,53,1,5,MOMO,Lomé,,En cours
1156,2025-12-13,131,35,2,0,Mobile_Money,Kara,4.6,Livrée
1157,14/12/2025,27,77,2,10,CB,Kara,3.6,Livrée
1158,2025-12-14,169,16,1,0,Cash a la livraison,Kpalimé,2.9,Livrée
1159,2025-12-14,29,17,1,10,Paiement à la livraison,Atakpamé,3.9,Livrée
1160,15/12/2025,217,11,2,0,Paiement à la livraison,Kpalimé,3.3,Livrée
1161,2025-12-15,29,72,3,5,Mobile Money,Atakpamé,4.2,Livrée
1162,2025-12-15,35,20,3,0,MOMO,Sokodé,3.2,Livrée
1163,2025-12-15,110,10,2,0,Mobile_Money,Atakpamé,2.9,Livrée
1164,15/12/2025,230,22,1,0,CB,Atakpamé,2.8,Livrée
1165,2025-12-15,175,61,2,0,Mobile_Money,Dapaong,5.5,Livrée
1166,2025-12-16,253,34,1,0,mobile money,Dapaong,6.1,Livrée
1167,2025-12-16,176,81,1,0,mobile money,Kpalimé,2.5,Livrée
1168,2025-12-16,216,38,2,0,Carte bancaire,Kpalimé,3.3,Livrée
1169,2025-12-16,9,50,2,5,Carte bancaire,Atakpamé,5.5,Livrée
1170,2025-12-16,187,30,2,5,carte,Lomé,3.0,Livrée
1171,2025-12-16,140,43,3,0,MOMO,Sokodé,3.2,Livrée
1172,2025-12-17,92,19,3,10,MOMO,Sokodé,4.4,Retournée
1173,2025-12-17,244,45,2,0,Mobile_Money,Sokodé,,En cours
1174,2025-12-17,165,75,1,0,mobile money,Sokodé,6.0,Livrée
1175,2025-12-17,248,64,3,5,CB,Atakpamé,2.7,Livrée
1176,2025-12-17,114,38,2,15,Paiement à la livraison,Atakpamé,3.0,Livrée
1177,2025-12-17,33,14,1,0,Mobile_Money,Kara,3.8,Annulée
1178,2025-12-17,184,24,1,0,MOMO,Kara,5.0,Livrée
1179,2025-12-18,47,5,2,0,Paiement à la livraison,Kpalimé,3.4,Livrée
1180,2025-12-18,51,11,1,5,Carte bancaire,Kpalimé,4.2,Livrée
1181,2025-12-18,110,23,2,0,CB,Atakpamé,2.6,Livrée
1182,2025-12-19,131,17,2,15,cash,Kara,2.0,Livrée
1183,2025-12-19,202,72,1,0,Carte bancaire,Kpalimé,3.7,Livrée
1184,2025-12-20,223,81,2,0,Mobile_Money,Sokodé,5.3,Livrée
1185,20/12/2025,173,8,1,0,Cash a la livraison,Atakpamé,4.6,Livrée
1186,2025-12-20,204,46,1,0,Paiement à la livraison,Atakpamé,2.6,Livrée
1187,2025-12-20,184,45,3,0,MOMO,Lomé,2.0,Livrée
1188,2025-12-20,127,86,1,0,Mobile Money,Lomé,2.2,Annulée
1189,2025-12-20,215,64,2,10,Paiement à la livraison,Lomé,4.1,Livrée
1190,2025-12-21,11,45,1,0,Cash a la livraison,Sokodé,5.2,Annulée
1191,2025-12-21,67,36,1,0,Carte bancaire,Atakpamé,3.5,Livrée
1192,2025-12-21,254,76,1,0,carte,Lomé,3.1,Livrée
1193,2025-12-21,205,36,3,0,carte,Lomé,2.2,Livrée
1194,2025-12-21,256,60,2,5,Cash a la livraison,Kara,4.0,Retournée
1195,2025-12-21,159,84,1,0,MOMO,Sokodé,3.8,Livrée
1196,2025-12-22,185,62,2,0,MOMO,Kara,5.6,Livrée
1197,2025-12-22,148,31,2,10,Cash a la livraison,Kpalimé,2.9,Livrée
1198,2025-12-22,216,2,2,0,Mobile Money,Kara,,En cours
1199,2025-12-22,103,6,2,0,MOMO,Atakpamé,3.7,Livrée
1200,2025-12-23,208,35,1,0,CB,Dapaong,4.6,Annulée
1201,2025-12-23,15,73,1,0,Cash a la livraison,Sokodé,6.6,Annulée
1202,23/12/2025,178,23,1,15,Mobile Money,Kara,3.5,Livrée
1203,2025-12-23,120,41,3,0,Carte bancaire,Lomé,2.1,Livrée
1204,2025-12-23,39,53,2,0,Carte bancaire,Lomé,3.0,Livrée
1205,2025-12-23,88,88,1,5,Mobile_Money,Kpalimé,4.0,Livrée
1206,2025-12-23,203,72,3,0,Paiement à la livraison,Kara,4.2,Livrée
1207,2025-12-24,61,88,3,0,Carte bancaire,Kara,,En cours
1208,2025-12-24,227,20,1,10,Paiement à la livraison,Dapaong,7.0,Livrée
1209,24/12/2025,195,30,1,0,Cash a la livraison,Kara,4.5,Livrée
1210,2025-12-25,96,89,2,0,Mobile Money,Kpalimé,2.7,Livrée
1211,2025-12-25,114,27,1,0,carte,Dapaong,6.6,Livrée
1212,2025-12-25,260,10,3,0,mobile money,Sokodé,4.5,Livrée
1213,2025-12-25,193,65,3,0,Mobile Money,Kara,2.4,Livrée
1214,2025-12-25,56,15,2,0,MOMO,Atakpamé,6.5,Livrée
1215,25/12/2025,225,30,2,0,mobile money,Lomé,1.1,Livrée
1216,2025-12-26,162,36,1,0,MOMO,Kpalimé,1.0,Retournée
1217,2025-12-26,187,37,3,0,mobile money,Sokodé,2.8,Livrée
1218,26/12/2025,102,33,2,0,mobile money,Kpalimé,3.9,Livrée
1219,2025-12-26,10,19,2,0,Mobile Money,Kara,3.9,Livrée
1220,2025-12-26,194,40,2,10,mobile money,Sokodé,3.7,Livrée
1221,2025-12-26,81,88,2,5,Mobile_Money,Atakpamé,2.5,Livrée
1222,2025-12-27,167,15,1,5,MOMO,Sokodé,5.2,Livrée
1223,2025-12-27,152,48,1,10,Mobile Money,Kara,3.8,Livrée
1224,2025-12-28,129,70,1,15,Mobile Money,Atakpamé,4.2,Livrée
1225,2025-12-28,72,74,1,5,cash,Sokodé,4.0,Livrée
1226,2025-12-29,145,50,2,0,cash,Lomé,1.0,Annulée
1227,2025-12-29,99,9,2,10,MOMO,Atakpamé,5.1,Livrée
1228,2025-12-29,205,67,2,0,Mobile Money,Atakpamé,3.0,Livrée
1229,29/12/2025,258,18,2,5,CB,Atakpamé,2.7,Livrée
1230,2025-12-29,212,35,2,10,carte,Sokodé,4.2,Livrée
1231,2025-12-30,238,53,2,10,mobile money,Lomé,1.0,Livrée
1232,2025-12-30,101,2,1,20,Mobile Money,Sokodé,4.9,Livrée
1233,2025-12-30,68,43,1,5,Mobile Money,Dapaong,,En cours
1234,2025-12-30,76,27,1,0,Mobile_Money,Lomé,1.6,Livrée
1235,2025-12-30,219,81,2,5,mobile money,Dapaong,5.1,Livrée
1236,2025-12-31,7,24,2,0,carte,Dapaong,6.3,Livrée
51,2025-01-19,14,9,1,0,Paiement à la livraison,Atakpamé,3.4,Livrée
