student_id,course_id,note
ETU1276,GEST101,8.25
ETU1276,PROJ101,8.95
ETU1277,MAT101,10.18
ETU1277,PHY101,10.56
ETU1277,PROG101,10.61
ETU1277,STAT101,7.98
ETU1277,ANG101,8.66
ETU1277,DATA101,10.92
ETU1277,ALG101,16.57
ETU1277,ELEC101,9.47
ETU1277,GEST101,10.32
ETU1277,PROJ101,13.3
ETU1278,MAT101,10.26
ETU1278,PHY101,7.42
ETU1278,PROG101,10.56
ETU1278,STAT101,12.14
ETU1278,ANG101,11.63
ETU1278,DATA101,12.6
ETU1278,ALG101,12.43
ETU1278,ELEC101,10.07
ETU1278,GEST101,11.83
ETU1278,PROJ101,11.6
ETU1279,MAT101,15.47
ETU1279,PHY101,13.26
ETU1279,PROG101,15.95
ETU1279,STAT101,15.04
ETU1279,ANG101,11.82
ETU1279,DATA101,16.17
ETU1279,ALG101,14.73
ETU1279,ELEC101,16.77
ETU1279,GEST101,12.96
ETU1279,PROJ101,16.37
ETU1280,MAT101,8.37
ETU1280,PHY101,5.33
ETU1280,PROG101,5.76
ETU1280,STAT101,12.86
ETU1280,ANG101,11.39
ETU1280,DATA101,9.73
ETU1280,ALG101,6.31
ETU1280,ELEC101,12.21
ETU1280,GEST101,9.02
ETU1280,PROJ101,11.59
ETU1281,MAT101,11.3
ETU1281,PHY101,14.96
ETU1281,PROG101,11.75
ETU1281,STAT101,10.28
ETU1281,ANG101,13.16
ETU1281,DATA101,12.69
ETU1281,ALG101,17.15
ETU1281,ELEC101,10.81
ETU1281,GEST101,9.75
ETU1281,PROJ101,11.92
ETU1282,MAT101,12.3
ETU1282,PHY101,12.39
ETU1282,PROG101,9.02
ETU1282,STAT101,11.01
ETU1282,ANG101,17.23
ETU1282,DATA101,10.6
ETU1282,ALG101,13.81
ETU1282,ELEC101,10.83
ETU1282,GEST101,12.98
ETU1282,PROJ101,10.15
ETU1283,MAT101,14.81
ETU1283,PHY101,15.55
ETU1283,PROG101,15.96
ETU1283,STAT101,15.24
ETU1283,ANG101,18.05
ETU1283,DATA101,13.38
ETU1283,ALG101,16.15
ETU1283,ELEC101,10.68
ETU1283,GEST101,19.01
ETU1283,PROJ101,16.61
ETU1284,MAT101,12.19
ETU1284,PHY101,4.4
ETU1284,PROG101,12.56
ETU1284,STAT101,9.18
ETU1284,ANG101,12.03
ETU1284,DATA101,12.69
ETU1284,ALG101,10.54
ETU1284,ELEC101,11.42
ETU1284,GEST101,11.01
ETU1284,PROJ101,14.76
ETU1285,MAT101,13.44
ETU1285,PHY101,13.18
ETU1285,PROG101,14.22
ETU1285,STAT101,14.05
ETU1285,ANG101,12.6
ETU1285,DATA101,
ETU1285,ALG101,16.0
ETU1285,ELEC101,15.26
ETU1285,GEST101,16.51
ETU1285,PROJ101,16.29
ETU1286,MAT101,13.39
ETU1286,PHY101,12.89
ETU1286,PROG101,15.07
ETU1286,STAT101,17.17
ETU1286,ANG101,16.37
ETU1286,DATA101,13.17
ETU1286,ALG101,11.61
ETU1286,ELEC101,
ETU1286,GEST101,18.78
ETU1286,PROJ101,12.55
ETU1287,MAT101,12.95
ETU1287,PHY101,11.68
ETU1287,PROG101,10.13
ETU1287,STAT101,11.83
ETU1287,ANG101,10.19
ETU1287,DATA101,11.42
ETU1287,ALG101,11.32
ETU1287,ELEC101,13.56
ETU1287,GEST101,11.72
ETU1287,PROJ101,11.24
ETU1288,MAT101,11.43
ETU1288,PHY101,11.61
ETU1288,PROG101,9.88
ETU1288,STAT101,8.85
ETU1288,ANG101,10.21
ETU1288,DATA101,14.18
ETU1288,ALG101,12.01
ETU1288,ELEC101,9.8
ETU1288,GEST101,14.16
ETU1288,PROJ101,10.77
ETU1289,MAT101,10.23
ETU1289,PHY101,7.66
ETU1289,PROG101,13.25
ETU1289,STAT101,9.0
ETU1289,ANG101,10.24
ETU1289,DATA101,11.97
ETU1289,ALG101,6.0
ETU1289,ELEC101,7.34
ETU1289,GEST101,13.09
ETU1289,PROJ101,9.97
ETU1290,MAT101,15.59
ETU1290,PHY101,10.62
ETU1290,PROG101,7.66
ETU1290,STAT101,5.66
ETU1290,ANG101,15.34
ETU1290,DATA101,11.72
ETU1290,ALG101,10.37
ETU1290,ELEC101,10.71
ETU1290,GEST101,8.14
ETU1290,PROJ101,12.09
ETU1291,MAT101,11.58
ETU1291,PHY101,12.94
ETU1291,PROG101,13.16
ETU1291,STAT101,13.99
ETU1291,ANG101,14.27
ETU1291,DATA101,13.14
ETU1291,ALG101,11.57
ETU1291,ELEC101,9.71
ETU1291,GEST101,10.72
ETU1291,PROJ101,12.28
ETU1292,MAT101,13.17
ETU1292,PHY101,9.34
ETU1292,PROG101,11.08
ETU1292,STAT101,10.7
ETU1292,ANG101,12.38
ETU1292,DATA101,13.57
ETU1292,ALG101,11.33
ETU1292,ELEC101,13.38
ETU1292,GEST101,10.28
ETU1292,PROJ101,14.93
ETU1293,MAT101,14.81
ETU1293,PHY101,11.44
ETU1293,PROG101,10.21
ETU1293,STAT101,13.13
ETU1293,ANG101,13.27
ETU1293,DATA101,13.23
ETU1293,ALG101,13.86
ETU1293,ELEC101,10.78
ETU1293,GEST101,11.86
ETU1293,PROJ101,19.01
ETU1294,MAT101,9.32
ETU1294,PHY101,10.22
ETU1294,PROG101,10.69
ETU1294,STAT101,10.85
ETU1294,ANG101,10.47
ETU1294,DATA101,11.05
ETU1294,ALG101,7.07
ETU1294,ELEC101,4.52
ETU1294,GEST101,7.55
ETU1294,PROJ101,9.53
ETU1295,MAT101,8.06
ETU1295,PHY101,8.36
ETU1295,PROG101,7.86
ETU1295,STAT101,4.67
ETU1295,ANG101,9.3
ETU1295,DATA101,6.53
ETU1295,ALG101,8.77
ETU1295,ELEC101,9.28
ETU1295,GEST101,8.96
ETU1295,PROJ101,
ETU1296,MAT101,16.85
ETU1296,PHY101,20.0
ETU1296,PROG101,18.52
ETU1296,STAT101,18.28
ETU1296,ANG101,17.14
ETU1296,DATA101,15.79
ETU1296,ALG101,19.25
ETU1296,ELEC101,11.6
ETU1296,GEST101,16.39
ETU1296,PROJ101,20.0
ETU1297,MAT101,10.49
ETU1297,PHY101,7.1
ETU1297,PROG101,12.3
ETU1297,STAT101,10.13
ETU1297,ANG101,8.48
ETU1297,DATA101,11.98
ETU1297,ALG101,11.05
ETU1297,ELEC101,10.53
ETU1297,GEST101,12.95
ETU1297,PROJ101,9.79
ETU1298,MAT101,9.84
ETU1298,PHY101,9.15
ETU1298,PROG101,12.11
ETU1298,STAT101,7.88
ETU1298,ANG101,13.32
ETU1298,DATA101,11.66
ETU1298,ALG101,9.06
ETU1298,ELEC101,8.98
ETU1298,GEST101,5.56
ETU1298,PROJ101,10.72
ETU1299,MAT101,16.43
ETU1299,PHY101,13.97
ETU1299,PROG101,17.84
ETU1299,STAT101,16.12
ETU1299,ANG101,20.0
ETU1299,DATA101,14.25
ETU1299,ALG101,16.41
ETU1299,ELEC101,11.82
ETU1299,GEST101,15.66
ETU1299,PROJ101,17.55
ETU1300,MAT101,13.36
ETU1300,PHY101,10.82
ETU1300,PROG101,15.11
ETU1300,STAT101,15.21
ETU1300,ANG101,11.98
ETU1300,DATA101,12.33
ETU1300,ALG101,11.51
ETU1300,ELEC101,10.6
ETU1300,GEST101,15.96
ETU1300,PROJ101,16.33
ETU1301,MAT101,12.15
ETU1301,PHY101,13.68
ETU1301,PROG101,15.6
ETU1301,STAT101,13.47
ETU1301,ANG101,13.5
ETU1301,DATA101,11.91
ETU1301,ALG101,14.39
ETU1301,ELEC101,9.76
ETU1301,GEST101,13.25
ETU1301,PROJ101,13.29
ETU1302,MAT101,7.98
ETU1302,PHY101,10.3
ETU1302,PROG101,11.1
ETU1302,STAT101,9.13
ETU1302,ANG101,15.07
ETU1302,DATA101,13.15
ETU1302,ALG101,11.07
ETU1302,ELEC101,12.49
ETU1302,GEST101,14.42
ETU1302,PROJ101,15.28
ETU1303,MAT101,8.89
ETU1303,PHY101,11.92
ETU1303,PROG101,10.64
ETU1303,STAT101,11.07
ETU1303,ANG101,10.48
ETU1303,DATA101,11.1
ETU1303,ALG101,12.45
ETU1303,ELEC101,13.61
ETU1303,GEST101,11.29
ETU1303,PROJ101,10.02
ETU1304,MAT101,14.58
ETU1304,PHY101,8.9
ETU1304,PROG101,7.94
ETU1304,STAT101,9.83
ETU1304,ANG101,7.59
ETU1304,DATA101,13.82
ETU1304,ALG101,7.08
ETU1304,ELEC101,8.87
ETU1304,GEST101,9.5
ETU1304,PROJ101,12.55
ETU1305,MAT101,11.05
ETU1305,PHY101,8.25
ETU1305,PROG101,5.53
ETU1305,STAT101,12.6
ETU1305,ANG101,9.78
ETU1305,DATA101,10.42
ETU1305,ALG101,4.61
ETU1305,ELEC101,11.61
ETU1305,GEST101,7.96
ETU1305,PROJ101,5.86
ETU1306,MAT101,11.41
ETU1306,PHY101,12.68
ETU1306,PROG101,12.94
ETU1306,STAT101,12.5
ETU1306,ANG101,13.54
ETU1306,DATA101,12.02
ETU1306,ALG101,7.97
ETU1306,ELEC101,10.3
ETU1306,GEST101,11.42
ETU1306,PROJ101,15.42
ETU1307,MAT101,14.23
ETU1307,PHY101,10.64
ETU1307,PROG101,14.3
ETU1307,STAT101,12.09
ETU1307,ANG101,9.96
ETU1307,DATA101,7.96
ETU1307,ALG101,13.52
ETU1307,ELEC101,9.54
ETU1307,GEST101,10.93
ETU1307,PROJ101,12.06
ETU1308,MAT101,17.41
ETU1308,PHY101,18.01
ETU1308,PROG101,18.95
ETU1308,STAT101,12.59
ETU1308,ANG101,15.92
ETU1308,DATA101,14.9
ETU1308,ALG101,17.61
ETU1308,ELEC101,12.29
ETU1308,GEST101,15.65
ETU1308,PROJ101,17.28
ETU1309,MAT101,13.03
ETU1309,PHY101,11.18
ETU1309,PROG101,12.79
ETU1309,STAT101,11.32
ETU1309,ANG101,14.97
ETU1309,DATA101,14.5
ETU1309,ALG101,12.69
ETU1309,ELEC101,13.51
ETU1309,GEST101,18.19
ETU1309,PROJ101,14.59
ETU1310,MAT101,5.02
ETU1310,PHY101,5.55
ETU1310,PROG101,8.36
ETU1310,STAT101,4.56
ETU1310,ANG101,3.95
ETU1310,DATA101,4.89
ETU1310,ALG101,6.01
ETU1310,ELEC101,4.78
ETU1310,GEST101,4.4
ETU1310,PROJ101,7.07
ETU1311,MAT101,13.96
ETU1311,PHY101,11.64
ETU1311,PROG101,9.33
ETU1311,STAT101,12.59
ETU1311,ANG101,11.87
ETU1311,DATA101,16.29
ETU1311,ALG101,12.31
ETU1311,ELEC101,9.51
ETU1311,GEST101,13.66
ETU1311,PROJ101,13.05
ETU1312,MAT101,20.0
ETU1312,PHY101,16.05
ETU1312,PROG101,19.25
ETU1312,STAT101,14.5
ETU1312,ANG101,19.15
ETU1312,DATA101,15.82
ETU1312,ALG101,18.02
ETU1312,ELEC101,18.08
ETU1312,GEST101,19.66
ETU1312,PROJ101,17.95
ETU1313,MAT101,13.76
ETU1313,PHY101,15.61
ETU1313,PROG101,17.87
ETU1313,STAT101,14.14
ETU1313,ANG101,17.47
ETU1313,DATA101,12.48
ETU1313,ALG101,12.91
ETU1313,ELEC101,13.87
ETU1313,GEST101,14.52
ETU1313,PROJ101,14.7
ETU1314,MAT101,11.36
ETU1314,PHY101,6.71
ETU1314,PROG101,7.89
ETU1314,STAT101,6.71
ETU1314,ANG101,11.27
ETU1314,DATA101,9.31
ETU1314,ALG101,11.32
ETU1314,ELEC101,9.38
ETU1314,GEST101,9.2
ETU1314,PROJ101,9.29
ETU1315,MAT101,7.94
ETU1315,PHY101,12.18
ETU1315,PROG101,11.08
ETU1315,STAT101,15.36
ETU1315,ANG101,13.55
ETU1315,DATA101,10.53
ETU1315,ALG101,15.72
ETU1315,ELEC101,12.31
ETU1315,GEST101,15.26
ETU1315,PROJ101,13.27
ETU1316,MAT101,12.14
ETU1316,PHY101,7.3
ETU1316,PROG101,9.38
ETU1316,STAT101,5.96
ETU1316,ANG101,13.57
ETU1316,DATA101,8.75
ETU1316,ALG101,10.2
ETU1316,ELEC101,10.1
ETU1316,GEST101,12.86
ETU1316,PROJ101,11.44
ETU1317,MAT101,7.57
ETU1317,PHY101,9.52
ETU1317,PROG101,9.37
ETU1317,STAT101,7.55
ETU1317,ANG101,12.09
ETU1317,DATA101,9.64
ETU1317,ALG101,5.36
ETU1317,ELEC101,10.83
ETU1317,GEST101,7.76
ETU1317,PROJ101,11.66
ETU1318,MAT101,7.32
ETU1318,PHY101,12.12
ETU1318,PROG101,8.59
ETU1318,STAT101,11.1
ETU1318,ANG101,12.89
ETU1318,DATA101,10.71
ETU1318,ALG101,10.63
ETU1318,ELEC101,8.08
ETU1318,GEST101,13.37
ETU1318,PROJ101,12.52
ETU1319,MAT101,9.76
ETU1319,PHY101,11.84
ETU1319,PROG101,12.91
ETU1319,STAT101,11.97
ETU1319,ANG101,8.16
ETU1319,DATA101,11.55
ETU1319,ALG101,13.48
ETU1319,ELEC101,12.46
ETU1319,GEST101,13.79
ETU1319,PROJ101,13.64
ETU1320,MAT101,8.44
ETU1320,PHY101,
ETU1320,PROG101,5.47
ETU1320,STAT101,10.6
ETU1320,ANG101,6.49
ETU1320,DATA101,4.55
ETU1320,ALG101,6.11
ETU1320,ELEC101,6.44
ETU1320,GEST101,9.65
ETU1320,PROJ101,7.25
ETU1321,MAT101,7.51
ETU1321,PHY101,8.03
ETU1321,PROG101,7.88
ETU1321,STAT101,5.56
ETU1321,ANG101,7.27
ETU1321,DATA101,11.74
ETU1321,ALG101,10.02
ETU1321,ELEC101,8.05
ETU1321,GEST101,10.63
ETU1321,PROJ101,11.49
ETU1322,MAT101,9.99
ETU1322,PHY101,8.89
ETU1322,PROG101,14.4
ETU1322,STAT101,7.14
ETU1322,ANG101,13.98
ETU1322,DATA101,12.51
ETU1322,ALG101,13.66
ETU1322,ELEC101,12.36
ETU1322,GEST101,13.63
ETU1322,PROJ101,10.98
ETU1323,MAT101,11.9
ETU1323,PHY101,10.81
ETU1323,PROG101,9.23
ETU1323,STAT101,10.94
ETU1323,ANG101,9.38
ETU1323,DATA101,6.63
ETU1323,ALG101,10.08
ETU1323,ELEC101,14.91
ETU1323,GEST101,9.38
ETU1323,PROJ101,8.76
ETU1324,MAT101,9.81
ETU1324,PHY101,11.64
ETU1324,PROG101,14.42
ETU1324,STAT101,12.7
ETU1324,ANG101,11.0
ETU1324,DATA101,14.49
ETU1324,ALG101,8.6
ETU1324,ELEC101,9.5
ETU1324,GEST101,12.31
ETU1324,PROJ101,16.21
ETU1325,MAT101,8.3
ETU1325,PHY101,8.08
ETU1325,PROG101,6.05
ETU1325,STAT101,7.42
ETU1325,ANG101,11.57
ETU1325,DATA101,9.67
ETU1325,ALG101,9.79
ETU1325,ELEC101,7.87
ETU1325,GEST101,11.3
ETU1325,PROJ101,6.94
ETU1326,MAT101,12.72
ETU1326,PHY101,13.91
ETU1326,PROG101,10.43
ETU1326,STAT101,8.13
ETU1326,ANG101,18.52
ETU1326,DATA101,14.15
ETU1326,ALG101,9.75
ETU1326,ELEC101,13.09
ETU1326,GEST101,11.76
ETU1326,PROJ101,12.81
ETU1327,MAT101,10.59
ETU1327,PHY101,6.76
ETU1327,PROG101,7.74
ETU1327,STAT101,5.87
ETU1327,ANG101,8.97
ETU1327,DATA101,9.35
ETU1327,ALG101,7.25
ETU1327,ELEC101,12.56
ETU1327,GEST101,7.21
ETU1327,PROJ101,7.6
ETU1328,MAT101,14.73
ETU1328,PHY101,19.46
ETU1328,PROG101,17.75
ETU1328,STAT101,14.64
ETU1328,ANG101,15.29
ETU1328,DATA101,15.14
ETU1328,ALG101,13.49
ETU1328,ELEC101,14.47
ETU1328,GEST101,16.28
ETU1328,PROJ101,18.55
ETU1329,MAT101,7.73
ETU1329,PHY101,5.58
ETU1329,PROG101,10.66
ETU1329,STAT101,5.63
ETU1329,ANG101,5.23
ETU1329,DATA101,8.07
ETU1329,ALG101,9.23
ETU1329,ELEC101,6.48
ETU1329,GEST101,5.31
ETU1329,PROJ101,8.69
ETU1330,MAT101,8.97
ETU1330,PHY101,8.9
ETU1330,PROG101,9.45
ETU1330,STAT101,11.26
ETU1330,ANG101,7.63
ETU1330,DATA101,3.22
ETU1330,ALG101,4.73
ETU1330,ELEC101,5.5
ETU1330,GEST101,11.42
ETU1330,PROJ101,9.3
ETU1331,MAT101,15.71
ETU1331,PHY101,9.61
ETU1331,PROG101,16.35
ETU1331,STAT101,10.76
ETU1331,ANG101,13.39
ETU1331,DATA101,9.59
ETU1331,ALG101,15.5
ETU1331,ELEC101,11.97
ETU1331,GEST101,18.24
ETU1331,PROJ101,16.28
ETU1332,MAT101,15.08
ETU1332,PHY101,13.7
ETU1332,PROG101,18.19
ETU1332,STAT101,15.93
ETU1332,ANG101,15.4
ETU1332,DATA101,16.58
ETU1332,ALG101,11.61
ETU1332,ELEC101,16.21
ETU1332,GEST101,18.02
ETU1332,PROJ101,14.69
ETU1333,MAT101,14.68
ETU1333,PHY101,13.85
ETU1333,PROG101,13.4
ETU1333,STAT101,10.35
ETU1333,ANG101,14.95
ETU1333,DATA101,12.05
ETU1333,ALG101,12.67
ETU1333,ELEC101,13.46
ETU1333,GEST101,10.24
ETU1333,PROJ101,10.05
ETU1334,MAT101,11.69
ETU1334,PHY101,16.63
ETU1334,PROG101,18.24
ETU1334,STAT101,13.79
ETU1334,ANG101,16.36
ETU1334,DATA101,13.43
ETU1334,ALG101,13.12
ETU1334,ELEC101,12.07
ETU1334,GEST101,16.34
ETU1334,PROJ101,17.71
ETU1335,MAT101,11.45
ETU1335,PHY101,11.19
ETU1335,PROG101,11.66
ETU1335,STAT101,15.06
ETU1335,ANG101,14.63
ETU1335,DATA101,10.03
ETU1335,ALG101,15.63
ETU1335,ELEC101,6.2
ETU1335,GEST101,15.7
ETU1335,PROJ101,15.13
ETU1336,MAT101,8.74
ETU1336,PHY101,8.39
ETU1336,PROG101,9.05
ETU1336,STAT101,6.91
ETU1336,ANG101,13.99
ETU1336,DATA101,9.43
ETU1336,ALG101,6.77
ETU1336,ELEC101,12.13
ETU1336,GEST101,10.81
ETU1336,PROJ101,11.34
ETU1337,MAT101,14.3
ETU1337,PHY101,11.14
ETU1337,PROG101,9.4
ETU1337,STAT101,11.74
ETU1337,ANG101,9.68
ETU1337,DATA101,9.87
ETU1337,ALG101,10.88
ETU1337,ELEC101,11.88
ETU1337,GEST101,10.01
ETU1337,PROJ101,11.28
ETU1338,MAT101,7.78
ETU1338,PHY101,10.31
ETU1338,PROG101,8.9
ETU1338,STAT101,12.49
ETU1338,ANG101,8.69
ETU1338,DATA101,7.82
ETU1338,ALG101,11.45
ETU1338,ELEC101,9.17
ETU1338,GEST101,14.84
ETU1338,PROJ101,12.76
ETU1339,MAT101,5.37
ETU1339,PHY101,7.68
ETU1339,PROG101,9.33
ETU1339,STAT101,8.78
ETU1339,ANG101,9.16
ETU1339,DATA101,9.23
ETU1339,ALG101,8.75
ETU1339,ELEC101,6.59
ETU1339,GEST101,11.54
ETU1339,PROJ101,
ETU1340,MAT101,13.95
ETU1340,PHY101,12.95
ETU1340,PROG101,12.91
ETU1340,STAT101,13.28
ETU1340,ANG101,14.7
ETU1340,DATA101,11.13
ETU1340,ALG101,14.78
ETU1340,ELEC101,11.32
ETU1340,GEST101,16.78
ETU1340,PROJ101,7.47
ETU1341,MAT101,8.76
ETU1341,PHY101,10.36
ETU1341,PROG101,10.65
ETU1341,STAT101,6.1
ETU1341,ANG101,12.89
ETU1341,DATA101,7.65
ETU1341,ALG101,7.62
ETU1341,ELEC101,7.4
ETU1341,GEST101,6.28
ETU1341,PROJ101,10.46
ETU1342,MAT101,14.56
ETU1342,PHY101,15.01
ETU1342,PROG101,12.52
ETU1342,STAT101,12.47
ETU1342,ANG101,15.36
ETU1342,DATA101,12.68
ETU1342,ALG101,14.98
ETU1342,ELEC101,11.86
ETU1342,GEST101,11.53
ETU1342,PROJ101,14.27
ETU1343,MAT101,4.94
ETU1343,PHY101,8.13
ETU1343,PROG101,9.53
ETU1343,STAT101,6.7
ETU1343,ANG101,10.24
ETU1343,DATA101,8.21
ETU1343,ALG101,6.51
ETU1343,ELEC101,4.49
ETU1343,GEST101,6.35
ETU1343,PROJ101,13.01
ETU1344,MAT101,11.48
ETU1344,PHY101,12.63
ETU1344,PROG101,12.44
ETU1344,STAT101,15.93
ETU1344,ANG101,11.98
ETU1344,DATA101,13.09
ETU1344,ALG101,11.3
ETU1344,ELEC101,14.13
ETU1344,GEST101,14.1
ETU1344,PROJ101,13.81
ETU1345,MAT101,7.5
ETU1345,PHY101,14.37
ETU1345,PROG101,10.46
ETU1345,STAT101,8.41
ETU1345,ANG101,8.31
ETU1345,DATA101,8.0
ETU1345,ALG101,10.35
ETU1345,ELEC101,12.12
ETU1345,GEST101,11.92
ETU1345,PROJ101,8.51
ETU1346,MAT101,15.07
ETU1346,PHY101,17.64
ETU1346,PROG101,14.99
ETU1346,STAT101,15.95
ETU1346,ANG101,15.88
ETU1346,DATA101,16.92
ETU1346,ALG101,13.54
ETU1346,ELEC101,8.4
ETU1346,GEST101,13.74
ETU1346,PROJ101,15.63
ETU1347,MAT101,12.04
ETU1347,PHY101,11.0
ETU1347,PROG101,11.96
ETU1347,STAT101,14.76
ETU1347,ANG101,11.52
ETU1347,DATA101,13.07
ETU1347,ALG101,9.34
ETU1347,ELEC101,13.55
ETU1347,GEST101,13.97
ETU1347,PROJ101,18.33
ETU1348,MAT101,12.32
ETU1348,PHY101,17.9
ETU1348,PROG101,13.27
ETU1348,STAT101,14.13
ETU1348,ANG101,13.31
ETU1348,DATA101,19.86
ETU1348,ALG101,15.67
ETU1348,ELEC101,15.29
ETU1348,GEST101,13.95
ETU1348,PROJ101,11.34
ETU1349,MAT101,8.57
ETU1349,PHY101,7.88
ETU1349,PROG101,6.21
ETU1349,STAT101,9.01
ETU1349,ANG101,10.97
ETU1349,DATA101,11.24
ETU1349,ALG101,5.01
ETU1349,ELEC101,6.55
ETU1349,GEST101,8.84
ETU1349,PROJ101,13.36
ETU1350,MAT101,13.82
ETU1350,PHY101,11.98
ETU1350,PROG101,11.48
ETU1350,STAT101,14.32
ETU1350,ANG101,13.5
ETU1350,DATA101,14.68
ETU1350,ALG101,12.58
ETU1350,ELEC101,7.67
ETU1350,GEST101,7.85
ETU1350,PROJ101,12.17
ETU1351,MAT101,10.63
ETU1351,PHY101,7.27
ETU1351,PROG101,12.48
ETU1351,STAT101,10.72
ETU1351,ANG101,13.05
ETU1351,DATA101,8.73
ETU1351,ALG101,6.89
ETU1351,ELEC101,6.2
ETU1351,GEST101,11.09
ETU1351,PROJ101,6.93
ETU1352,MAT101,6.92
ETU1352,PHY101,8.62
ETU1352,PROG101,11.4
ETU1352,STAT101,8.86
ETU1352,ANG101,14.1
ETU1352,DATA101,13.86
ETU1352,ALG101,4.88
ETU1352,ELEC101,11.0
ETU1352,GEST101,10.25
ETU1352,PROJ101,13.81
ETU1353,MAT101,11.67
ETU1353,PHY101,10.69
ETU1353,PROG101,11.05
ETU1353,STAT101,7.63
ETU1353,ANG101,17.11
ETU1353,DATA101,8.81
ETU1353,ALG101,14.53
ETU1353,ELEC101,11.89
ETU1353,GEST101,10.75
ETU1353,PROJ101,10.84
ETU1354,MAT101,6.04
ETU1354,PHY101,9.2
ETU1354,PROG101,6.66
ETU1354,STAT101,12.23
ETU1354,ANG101,11.5
ETU1354,DATA101,10.15
ETU1354,ALG101,9.82
ETU1354,ELEC101,9.89
ETU1354,GEST101,9.89
ETU1354,PROJ101,10.57
ETU1355,MAT101,12.14
ETU1355,PHY101,10.11
ETU1355,PROG101,10.21
ETU1355,STAT101,7.37
ETU1355,ANG101,5.5
ETU1355,DATA101,10.04
ETU1355,ALG101,8.54
ETU1355,ELEC101,7.45
ETU1355,GEST101,9.18
ETU1355,PROJ101,7.24
ETU1356,MAT101,5.66
ETU1356,PHY101,9.6
ETU1356,PROG101,3.7
ETU1356,STAT101,9.85
ETU1356,ANG101,12.27
ETU1356,DATA101,9.48
ETU1356,ALG101,8.77
ETU1356,ELEC101,5.45
ETU1356,GEST101,7.14
ETU1356,PROJ101,8.32
ETU1357,MAT101,2.31
ETU1357,PHY101,3.08
ETU1357,PROG101,6.11
ETU1357,STAT101,4.49
ETU1357,ANG101,7.1
ETU1357,DATA101,8.28
ETU1357,ALG101,5.78
ETU1357,ELEC101,
ETU1357,GEST101,2.93
ETU1357,PROJ101,9.04
ETU1358,MAT101,5.02
ETU1358,PHY101,7.08
ETU1358,PROG101,6.85
ETU1358,STAT101,4.73
ETU1358,ANG101,10.31
ETU1358,DATA101,10.52
ETU1358,ALG101,11.97
ETU1358,ELEC101,8.91
ETU1358,GEST101,7.9
ETU1358,PROJ101,9.07
ETU1359,MAT101,9.07
ETU1359,PHY101,11.77
ETU1359,PROG101,13.54
ETU1359,STAT101,14.3
ETU1359,ANG101,16.09
ETU1359,DATA101,14.72
ETU1359,ALG101,11.07
ETU1359,ELEC101,10.09
ETU1359,GEST101,15.62
ETU1359,PROJ101,10.34
ETU1360,MAT101,11.51
ETU1360,PHY101,5.18
ETU1360,PROG101,10.39
ETU1360,STAT101,6.13
ETU1360,ANG101,9.86
ETU1360,DATA101,5.37
ETU1360,ALG101,7.38
ETU1360,ELEC101,3.2
ETU1360,GEST101,9.02
ETU1360,PROJ101,6.14
ETU1361,MAT101,5.43
ETU1361,PHY101,6.47
ETU1361,PROG101,7.88
ETU1361,STAT101,9.11
ETU1361,ANG101,10.08
ETU1361,DATA101,8.8
ETU1361,ALG101,9.86
ETU1361,ELEC101,8.32
ETU1361,GEST101,9.88
ETU1361,PROJ101,7.02
ETU1362,MAT101,18.05
ETU1362,PHY101,17.45
ETU1362,PROG101,17.02
ETU1362,STAT101,17.96
ETU1362,ANG101,
ETU1362,DATA101,20.0
ETU1362,ALG101,16.32
ETU1362,ELEC101,15.55
ETU1362,GEST101,
ETU1362,PROJ101,20.0
ETU1363,MAT101,8.39
ETU1363,PHY101,9.99
ETU1363,PROG101,9.24
ETU1363,STAT101,9.74
ETU1363,ANG101,9.29
ETU1363,DATA101,11.32
ETU1363,ALG101,9.82
ETU1363,ELEC101,11.1
ETU1363,GEST101,13.12
ETU1363,PROJ101,13.89
ETU1364,MAT101,11.11
ETU1364,PHY101,12.63
ETU1364,PROG101,15.63
ETU1364,STAT101,10.56
ETU1364,ANG101,13.84
ETU1364,DATA101,11.19
ETU1364,ALG101,16.17
ETU1364,ELEC101,14.71
ETU1364,GEST101,14.5
ETU1364,PROJ101,14.87
ETU1365,MAT101,11.41
ETU1365,PHY101,15.73
ETU1365,PROG101,13.01
ETU1365,STAT101,11.91
ETU1365,ANG101,16.88
ETU1365,DATA101,12.91
ETU1365,ALG101,11.89
ETU1365,ELEC101,14.56
ETU1365,GEST101,11.69
ETU1365,PROJ101,15.77
ETU1366,MAT101,13.25
ETU1366,PHY101,14.32
ETU1366,PROG101,14.67
ETU1366,STAT101,18.69
ETU1366,ANG101,14.95
ETU1366,DATA101,12.96
ETU1366,ALG101,13.21
ETU1366,ELEC101,13.74
ETU1366,GEST101,17.9
ETU1366,PROJ101,15.96
ETU1367,MAT101,5.68
ETU1367,PHY101,15.76
ETU1367,PROG101,10.22
ETU1367,STAT101,5.86
ETU1367,ANG101,6.53
ETU1367,DATA101,5.47
ETU1367,ALG101,7.42
ETU1367,ELEC101,7.11
ETU1367,GEST101,7.13
ETU1367,PROJ101,5.99
ETU1368,MAT101,8.43
ETU1368,PHY101,11.79
ETU1368,PROG101,10.78
ETU1368,STAT101,8.94
ETU1368,ANG101,12.42
ETU1368,DATA101,12.12
ETU1368,ALG101,11.76
ETU1368,ELEC101,10.64
ETU1368,GEST101,11.71
